revision_id	section_name
103520707	climate change factors
103520707	evidence for climatic change
103520707	examples of climate change
103520707	external links
103520707	fossil fuels
103520707	glacial geology
103520707	glaciation
103520707	human influences on climate
103520707	interplay of factors
103520707	land use
103520707	non-climate factors driving climate change
103520707	ocean variability
103520707	orbital variations
103520707	plate tectonics
103520707	references
103520707	see also
103520707	solar variation
103520707	the memory of climate
103520707	variations within the earth's climate
103520707	volcanism
103520785	abstract
103520785	animal agriculture
103520785	bbc articles
103520785	climate change and economics
103520785	climate change factors
103520785	evidence for climatic change
103520785	examples of climate change
103520785	external links
103520785	fossil fuels
103520785	glacial geology
103520785	glaciation
103520785	human influences on climate
103520785	interplay of factors
103520785	land use
103520785	non-climate factors driving climate change
103520785	ocean variability
103520785	orbital variations
103520785	plate tectonics
103520785	references
103520785	see also
103520785	solar variation
103520785	the memory of climate
103520785	variations within the earth's climate
103520785	volcanism
103808927	external links
103809137	external links
103843075	land use
103904074	external links
103912612	external links
103967251	coleoptera
104313844	animal agriculture
104313844	climate change factors
104313844	fossil fuels
104313844	glaciation
104313844	human influences on climate
104313844	land use
104313844	non-climate factors driving climate change
104313844	ocean variability
104313844	orbital variations
104313844	plate tectonics
104313844	solar variation
104313844	the memory of climate
104313844	variations within the earth's climate
104313844	volcanism
104315576	animal agriculture
104315576	climate change factors
104315576	fossil fuels
104315576	glaciation
104315576	human influences on climate
104315576	land use
104315576	non-climate factors driving climate change
104315576	ocean variability
104315576	orbital variations
104315576	plate tectonics
104315576	solar variation
104315576	the memory of climate
104315576	variations within the earth's climate
104315576	volcanism
104465148	beetles
104465148	coleoptera
104753761	abstract
104877807	abstract
105023692	see also
105096981	see also
105200165	see also
105433370	see also
105519271	external links
105523075	external links
105550463	external links
105551719	external links
105955106	animal agriculture
105955106	climate change factors
105955106	fossil fuels
105955106	glaciation
105955106	human influences on climate
105955106	land use
105955106	non-climate factors driving climate change
105955106	ocean variability
105955106	orbital variations
105955106	plate tectonics
105955106	solar variation
105955106	the memory of climate
105955106	variations within the earth's climate
105955106	volcanism
105955125	animal agriculture
105955125	climate change factors
105955125	fossil fuels
105955125	glaciation
105955125	human influences on climate
105955125	land use
105955125	non-climate factors driving climate change
105955125	ocean variability
105955125	orbital variations
105955125	plate tectonics
105955125	solar variation
105955125	the memory of climate
105955125	variations within the earth's climate
105955125	volcanism
105964794	abstract
105965951	abstract
106176277	external links
106197818	external links
106202523	fossil fuels
106401070	abstract
106402384	abstract
106568447	climate change faclimate changes reflect variations within the earth's atmosphere, processes in other parts of the earth such as oceans and ice caps, and the impact of human activity. the external factors that can shape climate are often called [[climate 
106568447	climate change factors
106568447	variations within the earth's climate
106580661	climate change faclimate changes reflect variations within the earth's atmosphere, processes in other parts of the earth such as oceans and ice caps, and the impact of human activity. the external factors that can shape climate are often called [[climate 
106580661	climate change factors
106580661	variations within the earth's climate
106698868	external links
106699460	external links
106789964	see also
107068436	external links
107074405	external links
107347947	animal agriculture
107347947	livestock
107347947	see also
107545138	abstract
107545472	abstract
107918327	abstract
107933407	abstract
107940202	climate change in popular culture
107942717	climate change in popular culture
108095029	fossil fuels
108095178	abstract
108095178	bbc articles
108095178	beetles
108095178	climate change and economics
108095178	climate change factors
108095178	evidence for climatic change
108095178	examples of climate change
108095178	external links
108095178	fossil fuels
108095178	glacial geology
108095178	glaciation
108095178	human influences on climate
108095178	interplay of factors
108095178	land use
108095178	livestock
108095178	non-climate factors driving climate change
108095178	ocean variability
108095178	orbital variations
108095178	plate tectonics
108095178	references
108095178	see also
108095178	solar variation
108095178	the memory of climate
108095178	variations within the earth's climate
108095178	volcanism
108095265	abstract
108095265	bbc articles
108095265	beetles
108095265	climate change and economics
108095265	climate change factors
108095265	evidence for climatic change
108095265	examples of climate change
108095265	external links
108095265	fossil fuels
108095265	glacial geology
108095265	glaciation
108095265	human influences on climate
108095265	interplay of factors
108095265	land use
108095265	livestock
108095265	non-climate factors driving climate change
108095265	ocean variability
108095265	orbital variations
108095265	plate tectonics
108095265	references
108095265	see also
108095265	solar variation
108095265	the memory of climate
108095265	variations within the earth's climate
108095265	volcanism
108095456	abstract
108095588	abstract
108096947	abstract
108097158	see also
108102797	abstract
108102797	see also
108106208	fossil fuels
108350382	external links
108352076	external links
108785210	fossil fuels
108785210	human influences on climate
108785210	land use
108785210	livestock
108785437	fossil fuels
108785437	human influences on climate
108785437	land use
108785437	livestock
109306332	see also
109835709	external links
109839959	external links
109943192	abstract
109943192	climate change factors
109943192	greenhouse gases
109943192	non-climate factors driving climate change
109943357	abstract
109943357	climate change factors
109943357	greenhouse gases
109943357	non-climate factors driving climate change
110080551	external links
110090836	external links
110328480	see also
110883621	climate change in popular culture
110895120	climate change in popular culture
110895204	climate change in popular culture
110897552	climate change in popular culture
110902676	climate change in popular culture
111035358	climate change factors
111035448	climate change factors
111035448	variations within the earth's climate
111057133	climate change factors
111057133	variations within the earth's climate
111058257	external links
111059008	external links
111245848	external links
111364884	climate change factors
111364884	fossil fuels
111364884	glaciation
111364884	hi every one
111364884	human influences on climate
111364884	interplay of factors
111364884	land use
111364884	livestock
111364884	non-climate factors driving climate change
111364884	ocean variability
111364884	orbital variations
111364884	plate tectonics
111364884	solar variation
111364884	the memory of climate
111364884	variations within the earth's climate
111364884	volcanism
111366195	hi every one
111366290	climate change factors
111366290	fossil fuels
111366290	glaciation
111366290	hi every one
111366290	human influences on climate
111366290	interplay of factors
111366290	land use
111366290	livestock
111366290	non-climate factors driving climate change
111366290	ocean variability
111366290	orbital variations
111366290	plate tectonics
111366290	solar variation
111366290	the memory of climate
111366290	variations within the earth's climate
111366290	volcanism
111366351	glacial geology
111368205	glacial geology
111856243	abstract
111856243	bbc articles
111856243	climate change factors
111856243	ocean variability
111856243	the memory of climate
111856243	variations within the earth's climate
111856470	abstract
111856470	bbc articles
111856470	climate change factors
111856470	ocean variability
111856470	the memory of climate
111856470	variations within the earth's climate
111861746	pollen analysis
111863005	pollen analysis
112151260	bbc articles
112475283	human influences on climate
112475283	human influences on climate change
112479760	climate change factors
112749796	bbc articles
113000193	climate change in popular culture
113004408	climate change in popular culture
113051906	variations within the earth's climate
113051936	variations within the earth's climate
113052169	abstract
113511287	'''
113511287	''''''variations within the earth's climate''''''
113511287	glaciation
113511287	ocean variability
113511287	the memory of climate
113511287	variations within the earth's climate
113537292	'''
113537292	''''''variations within the earth's climate''''''
113537292	glaciation
113537292	ocean variability
113537292	the memory of climate
113537292	variations within the earth's climate
113588629	ocean variability
113588629	ocean variability tufin  chip monk jackie! duuuuuuuuuuuuuuuuuuuuude yoooooooooooooooooo yoooooooooooooo heyy
113588629	the memory of climate
113588691	ocean variability
113588691	ocean variability tufin  chip monk jackie! duuuuuuuuuuuuuuuuuuuuude yoooooooooooooooooo yoooooooooooooo heyy
113588691	the memory of climate
114107183	see also
114179482	external links
114186692	external links
114476110	climate change and economics
114476278	climate change and economics
115250279	abstract
115250279	bbc articles
115250279	beetles
115250279	climate change and economics
115250279	climate change factors
115250279	climate change in popular culture
115250279	evidence for climatic change
115250279	examples of climate change
115250279	external links
115250279	fossil fuels
115250279	glacial geology
115250279	glaciation
115250279	human influences on climate change
115250279	interplay of factors
115250279	land use
115250279	livestock
115250279	non-climate factors driving climate change
115250279	ocean variability
115250279	orbital variations
115250279	plate tectonics
115250279	references
115250279	see also
115250279	solar variation
115250279	the memory of climate
115250279	variations within the earth's climate
115250279	volcanism
115250293	abstract
115250293	bbc articles
115250293	beetles
115250293	climate change and economics
115250293	climate change factors
115250293	climate change in popular culture
115250293	evidence for climatic change
115250293	examples of climate change
115250293	external links
115250293	fossil fuels
115250293	glacial geology
115250293	glaciation
115250293	human influences on climate change
115250293	interplay of factors
115250293	land use
115250293	livestock
115250293	non-climate factors driving climate change
115250293	ocean variability
115250293	orbital variations
115250293	plate tectonics
115250293	references
115250293	see also
115250293	solar variation
115250293	the memory of climate
115250293	variations within the earth's climate
115250293	volcanism
115438011	abstract
115438011	bbc articles
115438011	beetles
115438011	climate change and economics
115438011	climate change factors
115438011	climate change in popular culture
115438011	evidence for climatic change
115438011	examples of climate change
115438011	external links
115438011	fossil fuels
115438011	glacial geology
115438011	glaciation
115438011	human influences on climate change
115438011	interplay of factors
115438011	land use
115438011	livestock
115438011	non-climate factors driving climate change
115438011	ocean variability
115438011	orbital variations
115438011	plate tectonics
115438011	references
115438011	see also
115438011	solar variation
115438011	the memory of climate
115438011	variations within the earth's climate
115438011	volcanism
115438160	abstract
115438160	bbc articles
115438160	beetles
115438160	climate change and economics
115438160	climate change factors
115438160	climate change in popular culture
115438160	evidence for climatic change
115438160	examples of climate change
115438160	external links
115438160	fossil fuels
115438160	glacial geology
115438160	glaciation
115438160	human influences on climate change
115438160	interplay of factors
115438160	land use
115438160	livestock
115438160	non-climate factors driving climate change
115438160	ocean variability
115438160	orbital variations
115438160	plate tectonics
115438160	references
115438160	see also
115438160	solar variation
115438160	the memory of climate
115438160	variations within the earth's climate
115438160	volcanism
115569565	see also
115998925	see also
116021143	see also
116320276	non-climate factors driving climate change
116321609	non-climate factors driving climate change
116323924	non-climate factors driving climate change
116559495	fossil fuels
116559643	fossil fuels
116745388	abstract
116745432	abstract
116971778	see also
116972711	see also
117268604	volcanism
117270434	volcanism
117872387	non-climate factors driving climate change
117872387	plate tectonics
117872455	non-climate factors driving climate change
117872455	plate tectonics
117873062	climate change factors
117873062	fossil fuels
117873062	glaciation
117873062	human influences on climate change
117873062	land use
117873062	livestock
117873062	non-climate factors driving climate change
117873062	ocean variability
117873062	orbital variations
117873062	plate tectonics
117873062	solar variation
117873062	the memory of climate
117873062	variations within the earth's climate
117873062	volcanism
117873115	climate change factors
117873115	fossil fuels
117873115	glaciation
117873115	human influences on climate change
117873115	land use
117873115	livestock
117873115	non-climate factors driving climate change
117873115	ocean variability
117873115	orbital variations
117873115	plate tectonics
117873115	solar variation
117873115	the memory of climate
117873115	variations within the earth's climate
117873115	volcanism
118493409	glaciation
118493487	glaciation
118494304	abstract
118494304	bbc articles
118494304	beetles
118494304	climate change and economics
118494304	climate change factors
118494304	climate change in popular culture
118494304	evidence for climatic change
118494304	examples of climate change
118494304	external links
118494304	fossil fuels
118494304	glacial geology
118494304	glaciation
118494304	human influences on climate change
118494304	interplay of factors
118494304	land use
118494304	livestock
118494304	non-climate factors driving climate change
118494304	ocean variability
118494304	orbital variations
118494304	plate tectonics
118494304	references
118494304	see also
118494304	solar variation
118494304	the memory of climate
118494304	variations within the earth's climate
118494304	volcanism
118494463	abstract
118494463	bbc articles
118494463	beetles
118494463	climate change and economics
118494463	climate change factors
118494463	climate change in popular culture
118494463	evidence for climatic change
118494463	examples of climate change
118494463	external links
118494463	fossil fuels
118494463	glacial geology
118494463	glaciation
118494463	human influences on climate change
118494463	interplay of factors
118494463	land use
118494463	livestock
118494463	non-climate factors driving climate change
118494463	ocean variability
118494463	orbital variations
118494463	plate tectonics
118494463	references
118494463	see also
118494463	solar variation
118494463	the memory of climate
118494463	variations within the earth's climate
118494463	volcanism
118495506	abstract
118495506	bbc articles
118495506	beetles
118495506	climate change and economics
118495506	climate change factors
118495506	climate change in popular culture
118495506	evidence for climatic change
118495506	examples of climate change
118495506	external links
118495506	fossil fuels
118495506	glacial geology
118495506	glaciation
118495506	human influences on climate change
118495506	interplay of factors
118495506	land use
118495506	livestock
118495506	non-climate factors driving climate change
118495506	ocean variability
118495506	orbital variations
118495506	plate tectonics
118495506	references
118495506	see also
118495506	solar variation
118495506	the memory of climate
118495506	variations within the earth's climate
118495506	volcanism
118495590	abstract
118495590	bbc articles
118495590	beetles
118495590	climate change and economics
118495590	climate change factors
118495590	climate change in popular culture
118495590	evidence for climatic change
118495590	examples of climate change
118495590	external links
118495590	fossil fuels
118495590	glacial geology
118495590	glaciation
118495590	human influences on climate change
118495590	interplay of factors
118495590	land use
118495590	livestock
118495590	non-climate factors driving climate change
118495590	ocean variability
118495590	orbital variations
118495590	plate tectonics
118495590	references
118495590	see also
118495590	solar variation
118495590	the memory of climate
118495590	variations within the earth's climate
118495590	volcanism
118495787	abstract
118495787	bbc articles
118495787	beetles
118495787	climate change and economics
118495787	climate change factors
118495787	climate change in popular culture
118495787	evidence for climatic change
118495787	examples of climate change
118495787	external links
118495787	fossil fuels
118495787	glacial geology
118495787	glaciation
118495787	human influences on climate change
118495787	interplay of factors
118495787	land use
118495787	livestock
118495787	non-climate factors driving climate change
118495787	ocean variability
118495787	orbital variations
118495787	plate tectonics
118495787	references
118495787	see also
118495787	solar variation
118495787	the memory of climate
118495787	variations within the earth's climate
118495787	volcanism
118495854	abstract
118495854	bbc articles
118495854	beetles
118495854	climate change and economics
118495854	climate change factors
118495854	climate change in popular culture
118495854	evidence for climatic change
118495854	examples of climate change
118495854	external links
118495854	fossil fuels
118495854	glacial geology
118495854	glaciation
118495854	human influences on climate change
118495854	interplay of factors
118495854	land use
118495854	livestock
118495854	non-climate factors driving climate change
118495854	ocean variability
118495854	orbital variations
118495854	plate tectonics
118495854	references
118495854	see also
118495854	solar variation
118495854	the memory of climate
118495854	variations within the earth's climate
118495854	volcanism
118535109	climate change and biodiversity
118733538	external links
118737717	external links
118857085	human influences on climate change
119860004	headline text
119860292	headline text
119947895	external links
119951843	external links
120153677	non-climate factors driving climate change
120449480	non-climate factors driving climate change
120671647	climate change factors
120672148	climate change factors
120802235	abstract
120803024	abstract
121071531	climate change and biodiversity
121630013	abstract
121630334	abstract
121969984	see also
122154769	land use
123219223	external links
123522128	see also
123922200	external links
123922495	external links
124143227	abstract
124143227	bbc articles
124143227	beetles
124143227	climate change and biodiversity
124143227	climate change and economics
124143227	climate change factors
124143227	climate change in popular culture
124143227	evidence for climatic change
124143227	examples of climate change
124143227	external links
124143227	fossil fuels
124143227	glacial geology
124143227	glaciation
124143227	human influences on climate change
124143227	interplay of factors
124143227	land use
124143227	livestock
124143227	non-climate factors driving climate change
124143227	ocean variability
124143227	orbital variations
124143227	plate tectonics
124143227	references
124143227	see also
124143227	solar variation
124143227	the memory of climate
124143227	variations within the earth's climate
124143227	volcanism
124143288	abstract
124143288	bbc articles
124143288	beetles
124143288	climate change and biodiversity
124143288	climate change and economics
124143288	climate change factors
124143288	climate change in popular culture
124143288	evidence for climatic change
124143288	examples of climate change
124143288	external links
124143288	fossil fuels
124143288	glacial geology
124143288	glaciation
124143288	human influences on climate change
124143288	interplay of factors
124143288	land use
124143288	livestock
124143288	non-climate factors driving climate change
124143288	ocean variability
124143288	orbital variations
124143288	plate tectonics
124143288	references
124143288	see also
124143288	solar variation
124143288	the memory of climate
124143288	variations within the earth's climate
124143288	volcanism
124250868	see also
124519152	external links
124519376	external links
124575656	abstract
124575656	bbc articles
124575656	beetles
124575656	climate change and biodiversity
124575656	climate change and economics
124575656	climate change factors
124575656	climate change in popular culture
124575656	evidence for climatic change
124575656	examples of climate change
124575656	external links
124575656	fossil fuels
124575656	glacial geology
124575656	glaciation
124575656	human influences on climate change
124575656	interplay of factors
124575656	land use
124575656	livestock
124575656	non-climate factors driving climate change
124575656	ocean variability
124575656	orbital variations
124575656	plate tectonics
124575656	references
124575656	see also
124575656	solar variation
124575656	the memory of climate
124575656	variations within the earth's climate
124575656	volcanism
124575686	abstract
124575686	bbc articles
124575686	beetles
124575686	climate change and biodiversity
124575686	climate change and economics
124575686	climate change factors
124575686	climate change in popular culture
124575686	evidence for climatic change
124575686	examples of climate change
124575686	external links
124575686	fossil fuels
124575686	glacial geology
124575686	glaciation
124575686	human influences on climate change
124575686	interplay of factors
124575686	land use
124575686	livestock
124575686	non-climate factors driving climate change
124575686	ocean variability
124575686	orbital variations
124575686	plate tectonics
124575686	references
124575686	see also
124575686	solar variation
124575686	the memory of climate
124575686	variations within the earth's climate
124575686	volcanism
124587838	external links
124590983	external links
124652817	see also
125156167	external links
125176775	external links
125263923	abstract
125263923	bbc articles
125263923	beetles
125263923	climate change and biodiversity
125263923	climate change and economics
125263923	climate change factors
125263923	climate change in popular culture
125263923	evidence for climatic change
125263923	examples of climate change
125263923	external links
125263923	fossil fuels
125263923	glacial geology
125263923	glaciation
125263923	human influences on climate change
125263923	interplay of factors
125263923	land use
125263923	livestock
125263923	non-climate factors driving climate change
125263923	ocean variability
125263923	orbital variations
125263923	plate tectonics
125263923	references
125263923	see also
125263923	solar variation
125263923	the memory of climate
125263923	variations within the earth's climate
125263923	volcanism
125263952	abstract
125263952	bbc articles
125263952	beetles
125263952	climate change and biodiversity
125263952	climate change and economics
125263952	climate change factors
125263952	climate change in popular culture
125263952	evidence for climatic change
125263952	examples of climate change
125263952	external links
125263952	fossil fuels
125263952	glacial geology
125263952	glaciation
125263952	human influences on climate change
125263952	interplay of factors
125263952	land use
125263952	livestock
125263952	non-climate factors driving climate change
125263952	ocean variability
125263952	orbital variations
125263952	plate tectonics
125263952	references
125263952	see also
125263952	solar variation
125263952	the memory of climate
125263952	variations within the earth's climate
125263952	volcanism
125521880	gi can post whatever i want hahahahahahahahahrow
125521880	glaciation
125521920	gi can post whatever i want hahahahahahahahahrow
125521920	glaciation
126395004	non-climate factors driving climate change
126395004	pollen analysis
126395004	references
126417574	abstract
126417574	climate change factors
126417574	glaciation
126417574	ocean variability
126417574	variations within the earth's climate
126419463	abstract
126419463	climate change factors
126419463	glaciation
126419463	ocean variability
126419463	variations within the earth's climate
126824315	climate change and biodiversity
127145284	bbc articles
128475874	bbc articles
128684635	climate change factors
128684635	fuckclimate change factors
128684635	variations within the earth's climate
128685206	climate change factors
128685206	fuckclimate change factors
128685206	variations within the earth's climate
129331183	abstract
129332783	abstract
129922992	external links
129923136	external links
129933909	solar variation
129934837	solar variation
130370801	abstract
130376580	abstract
130432470	bbc articles
130594868	abstract
130643917	climate change factors
130643917	fossil fuels
130643917	glaciation
130643917	human influences on climate change
130643917	land use
130643917	livestock
130643917	non-climate factors driving climate change
130643917	ocean variability
130643917	orbital variations
130643917	plate tectonics
130643917	solar variation
130643917	the memory of climate
130643917	variations within the earth's climate
130643917	volcanism
130643970	climate change factors
130643970	fossil fuels
130643970	glaciation
130643970	human influences on climate change
130643970	land use
130643970	livestock
130643970	non-climate factors driving climate change
130643970	ocean variability
130643970	orbital variations
130643970	plate tectonics
130643970	solar variation
130643970	the memory of climate
130643970	variations within the earth's climate
130643970	volcanism
130644100	climate change factors
130644100	fossil fuels
130644100	glaciation
130644100	human influences on climate change
130644100	land use
130644100	livestock
130644100	non-climate factors driving climate change
130644100	ocean variability
130644100	orbital variations
130644100	plate tectonics
130644100	solar variation
130644100	the memory of climate
130644100	variations within the earth's climate
130644100	volcanism
130644195	climate change factors
130644195	fossil fuels
130644195	glaciation
130644195	human influences on climate change
130644195	land use
130644195	livestock
130644195	non-climate factors driving climate change
130644195	ocean variability
130644195	orbital variations
130644195	plate tectonics
130644195	solar variation
130644195	the memory of climate
130644195	variations within the earth's climate
130644195	volcanism
130644514	abstract
130644514	bbc articles
130644514	beetles
130644514	climate change and biodiversity
130644514	climate change and economics
130644514	climate change factors
130644514	climate change in popular culture
130644514	evidence for climatic change
130644514	examples of climate change
130644514	external links
130644514	fossil fuels
130644514	glacial geology
130644514	glaciation
130644514	human influences on climate change
130644514	interplay of factors
130644514	land use
130644514	livestock
130644514	non-climate factors driving climate change
130644514	ocean variability
130644514	orbital variations
130644514	plate tectonics
130644514	pollen analysis
130644514	references
130644514	see also
130644514	solar variation
130644514	the memory of climate
130644514	variations within the earth's climate
130644514	volcanism
130644537	abstract
130644537	bbc articles
130644537	beetles
130644537	climate change and biodiversity
130644537	climate change and economics
130644537	climate change factors
130644537	climate change in popular culture
130644537	evidence for climatic change
130644537	examples of climate change
130644537	external links
130644537	fossil fuels
130644537	glacial geology
130644537	glaciation
130644537	human influences on climate change
130644537	interplay of factors
130644537	land use
130644537	livestock
130644537	non-climate factors driving climate change
130644537	ocean variability
130644537	orbital variations
130644537	plate tectonics
130644537	pollen analysis
130644537	references
130644537	see also
130644537	solar variation
130644537	the memory of climate
130644537	variations within the earth's climate
130644537	volcanism
130644598	abstract
130644598	bbc articles
130644598	beetles
130644598	climate change and biodiversity
130644598	climate change and economics
130644598	climate change factors
130644598	climate change in popular culture
130644598	evidence for climatic change
130644598	examples of climate change
130644598	external links
130644598	fossil fuels
130644598	glacial geology
130644598	glaciation
130644598	human influences on climate change
130644598	interplay of factors
130644598	land use
130644598	livestock
130644598	non-climate factors driving climate change
130644598	ocean variability
130644598	orbital variations
130644598	plate tectonics
130644598	pollen analysis
130644598	references
130644598	see also
130644598	solar variation
130644598	the memory of climate
130644598	variations within the earth's climate
130644598	volcanism
130644661	abstract
130644661	bbc articles
130644661	beetles
130644661	climate change and biodiversity
130644661	climate change and economics
130644661	climate change factors
130644661	climate change in popular culture
130644661	evidence for climatic change
130644661	examples of climate change
130644661	external links
130644661	fossil fuels
130644661	glacial geology
130644661	glaciation
130644661	human influences on climate change
130644661	interplay of factors
130644661	land use
130644661	livestock
130644661	non-climate factors driving climate change
130644661	ocean variability
130644661	orbital variations
130644661	plate tectonics
130644661	pollen analysis
130644661	references
130644661	see also
130644661	solar variation
130644661	the memory of climate
130644661	variations within the earth's climate
130644661	volcanism
131144987	external links
131252671	see also
131363406	q&a on climate change
131366272	q&a on climate change
131504302	solar variation
131505297	solar variation
131865330	bbc articles
132453071	external links
132453240	external links
132455997	external links
132465507	external links
132604080	solar variation
132615344	solar variation
132727878	abstract
132728105	abstract
132900793	external links
132900936	external links
133112315	external links
133117991	external links
133927826	see also
133945560	glacial geology
133945651	glacial geology
133963773	climate change and economics
134063369	abstract
134077855	abstract
134322046	see also
134723467	ocean variability
134735931	ocean variability
134744447	climate change factors
134744447	variations within the earth's climate
134744614	climate change factors
134744614	variations within the earth's climate
134765200	see also
134771707	non-climate factors driving climate change
135969074	external links
136598130	cement manufacture
136598130	human influences on climate change
136599370	cement manufacture
136599370	human influences on climate change
136607444	cement manufacture
136607444	human influences on climate change
136791669	climate change and biodiversity
136983226	abstract
136983226	climate change factors
137069131	abstract
137069131	climate change factors
137124993	abstract
137124993	interplay of factors
137124993	non-climate factors driving climate change
137124993	variations within the earth's climate
137125155	abstract
137125155	interplay of factors
137125155	non-climate factors driving climate change
137125155	variations within the earth's climate
137425814	external links
137906510	climate change and economics
137907529	climate change and economics
137946347	cement manufacture
137946347	climate change factors
137946347	fossil fuels
137946347	glaciation
137946347	human influences on climate change
137946347	land use
137946347	livestock
137946347	non-climate factors driving climate change
137946347	ocean variability
137946347	orbital variations
137946347	plate tectonics
137946347	solar variation
137946347	the memory of climate
137946347	variations within the earth's climate
137946347	volcanism
137946367	cement manufacture
137946367	climate change factors
137946367	fossil fuels
137946367	glaciation
137946367	human influences on climate change
137946367	land use
137946367	livestock
137946367	non-climate factors driving climate change
137946367	ocean variability
137946367	orbital variations
137946367	plate tectonics
137946367	solar variation
137946367	the memory of climate
137946367	variations within the earth's climate
137946367	volcanism
138370890	external links
138376147	external links
138551881	see also
138552926	see also
139426324	external links
139870838	see also
139925494	the earth is changing
139926452	the earth is changing
139963645	beetles
139964968	beetles
140779910	external links
140789535	external links
141347372	external links
141351445	external links
141363876	external links
141390237	external links
141434226	external links
141437323	external links
141523856	bbc articles
142054628	climate change and biodiversity
142054628	climate change and economics
142213176	abstract
142213176	bbc articles
142213176	beetles
142213176	cement manufacture
142213176	climate change and biodiversity
142213176	climate change and economics
142213176	climate change factors
142213176	climate change in popular culture
142213176	evidence for climatic change
142213176	examples of climate change
142213176	external links
142213176	fossil fuels
142213176	glacial geology
142213176	glaciation
142213176	human influences on climate change
142213176	interplay of factors
142213176	land use
142213176	livestock
142213176	non-climate factors driving climate change
142213176	ocean variability
142213176	orbital variations
142213176	plate tectonics
142213176	pollen analysis
142213176	references
142213176	see also
142213176	solar variation
142213176	the memory of climate
142213176	variations within the earth's climate
142213176	volcanism
142213237	abstract
142213237	bbc articles
142213237	beetles
142213237	cement manufacture
142213237	climate change and biodiversity
142213237	climate change and economics
142213237	climate change factors
142213237	climate change in popular culture
142213237	evidence for climatic change
142213237	examples of climate change
142213237	external links
142213237	fossil fuels
142213237	glacial geology
142213237	glaciation
142213237	human influences on climate change
142213237	interplay of factors
142213237	land use
142213237	livestock
142213237	non-climate factors driving climate change
142213237	ocean variability
142213237	orbital variations
142213237	plate tectonics
142213237	pollen analysis
142213237	references
142213237	see also
142213237	solar variation
142213237	the memory of climate
142213237	variations within the earth's climate
142213237	volcanism
142586572	non-climate factors driving climate change
142686927	external links
142689046	external links
143084584	historical records
143326506	external links
143333920	external links
143445180	climate change and economics
143466369	ocean variability
143466432	ocean variability
143466561	beetles
143466626	beetles
143557368	external links
143563397	external links
144149811	external links
144155225	external links
144574131	abstract
144575748	abstract
145184451	fossil fuels
145184486	fossil fuels
145184713	bbc articles
145184713	see also
145184762	bbc articles
145184762	see also
145538269	external links
145553186	external links
145618622	alternate viewpoints on climate change
145627307	alternate viewpoints on climate change
146378929	bbc articles
146387798	bbc articles
146728472	external links
146728472	other links
146728472	public administrations and organizations
146753247	abstract
146755199	abstract
147997608	see also
148001678	see also
148551926	other links
148552119	other links
149112179	other links
149130489	other links
149870451	other links
149880721	public administrations and organizations
149888336	other links
149888336	public administrations and organizations
149977667	non-climate factors driving climate change
150020655	non-climate factors driving climate change
150137219	historical records
150245590	bbc articles
150512208	abstract
150512482	abstract
150959681	other links
150961349	other links
151351714	other links
151354034	other links
151495477	non-climate factors driving climate change
151497405	non-climate factors driving climate change
151777663	other links
151783630	other links
152452527	abstract
152588827	abstract
152588827	bbc articles
152588827	beetles
152588827	cement manufacture
152588827	climate change and biodiversity
152588827	climate change and economics
152588827	climate change factors
152588827	climate change in popular culture
152588827	evidence for climatic change
152588827	examples of climate change
152588827	fossil fuels
152588827	glacial geology
152588827	glaciation
152588827	historical records
152588827	human influences on climate change
152588827	interplay of factors
152588827	land use
152588827	livestock
152588827	non-climate factors driving climate change
152588827	ocean variability
152588827	orbital variations
152588827	other links
152588827	plate tectonics
152588827	pollen analysis
152588827	public administrations and organizations
152588827	references
152588827	see also
152588827	solar variation
152588827	the memory of climate
152588827	variations within the earth's climate
152588827	volcanism
152588957	abstract
152588957	bbc articles
152588957	beetles
152588957	cement manufacture
152588957	climate change and biodiversity
152588957	climate change and economics
152588957	climate change factors
152588957	climate change in popular culture
152588957	evidence for climatic change
152588957	examples of climate change
152588957	fossil fuels
152588957	glacial geology
152588957	glaciation
152588957	historical records
152588957	human influences on climate change
152588957	interplay of factors
152588957	land use
152588957	livestock
152588957	non-climate factors driving climate change
152588957	ocean variability
152588957	orbital variations
152588957	other links
152588957	plate tectonics
152588957	pollen analysis
152588957	public administrations and organizations
152588957	references
152588957	see also
152588957	solar variation
152588957	the memory of climate
152588957	variations within the earth's climate
152588957	volcanism
152618921	other links
152619675	other links
152637058	other links
152637356	other links
152803415	glaciation
152804111	glaciation
152804450	ocean variability
152804777	ocean variability
152897482	other links
152898085	other links
152905272	other links
152907068	other links
152951625	other links
152962904	other links
153379906	other links
154108073	glacial geology
154108073	pollen analysis
154108360	glacial geology
154108360	pollen analysis
154799479	public administrations and organizations
154983048	other links
155604010	climate change factors
155604010	d climate change factors
155604386	climate change factors
155604386	d climate change factors
155604995	interplay of factors
155604995	livestock
155604995	livestock  according to a 2006 united nations report, livestock is responsible for 18% of the world’s greenhouse gas emissions as measured in co<sub>2</sub> equivalents. this however includes land usage change, meaning deforestation in order to create gr
155606194	interplay of factors
155606194	livestock
155606194	livestock  according to a 2006 united nations report, livestock is responsible for 18% of the world’s greenhouse gas emissions as measured in co<sub>2</sub> equivalents. this however includes land usage change, meaning deforestation in order to create gr
155772465	abstract
155772465	bbc articles
155772465	beetles
155772465	cement manufacture
155772465	climate change and biodiversity
155772465	climate change and economics
155772465	climate change factors
155772465	climate change in popular culture
