rev_id	rev_page	rev_text_id	rev_comment	rev_user	rev_user_text	rev_timestamp	rev_minor_edit	rev_deleted	rev_len	rev_parent_id	rev_sha1
92668805	47512	0	/* See also */	0	212.157.71.77	20061207100422	0	0	29228	92327308	okm2fw8y6dsc3bv3yd0o90w47zd12ed
92668854	47512	0	/* External links */	0	212.157.71.77	20061207100450	0	0	29448	92668805	8p158pda42rriipdnjaywg03ngvp9b0
92704116	47512	0	/* See also */	0	84.80.210.167	20061207145756	0	0	29465	92668854	dgepzpd63o07vcpbxnogno603fy3qh2
92746322	47512	0	/* External links */	0	195.195.166.31	20061207184211	0	0	29522	92704116	nw2gj24d6h336uws5krmablgos14m6h
92751457	47512	0	Reverted edits by [[Special:Contributions/195.195.166.31|195.195.166.31]] ([[User talk:195.195.166.31|talk]]) to last version by 84.80.210.167	16980	Dragons flight	20061207190600	1	0	29465	92746322	dgepzpd63o07vcpbxnogno603fy3qh2
93028215	47512	0	/* Variations within the Earth's climate */	0	71.172.44.149	20061208224624	0	0	29733	92751457	2tnwgsge97g2okp8xpc1ej4ywvbgkvo
93028401	47512	0	Revert to revision 92751457 dated 2006-12-07 19:06:00 by Dragons flight using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	1792859	Andonic	20061208224717	0	0	29465	93028215	dgepzpd63o07vcpbxnogno603fy3qh2
93281498	47512	0	/* References */	2029915	Mannyishere	20061210030157	1	0	29594	93028401	sneo2tn91ggtltrfrmsin11bwupae97
93281631	47512	0	/* Greenhouse gases */	2029915	Mannyishere	20061210030234	0	0	30107	93281498	3j6tgi9nby6ft6d63vb235ln8eydlu7
93292120	47512	0	revert misrepresentation of very flawed paper by two guys not even from where he says; read it first	869314	Dicklyon	20061210035758	0	0	29465	93281631	dgepzpd63o07vcpbxnogno603fy3qh2
93517070	47512	0	sp	94806	RoyBoy	20061211041250	1	0	29469	93292120	3vae25sxsvn1v48od8z7twix6zppazy
93532536	47512	0	/* Ocean variability */	0	70.83.115.41	20061211061105	0	0	29497	93517070	081gaa63ecagumjekubg063s9i9v07w
93532546	47512	0	BOT - rv [[Special:Contributions/70.83.115.41|70.83.115.41]] ([[User talk:70.83.115.41|talk]]) to last version by RoyBoy	1574574	AntiVandalBot	20061211061111	1	0	29469	93532536	3vae25sxsvn1v48od8z7twix6zppazy
93563204	47512	0	/* Land use */	0	80.135.197.98	20061211114840	0	0	28622	93532546	m7wumt9nxmnhl8zunrg74mc6mpnjc24
93563304	47512	0	/* Land use */	0	195.195.47.85	20061211114948	0	0	28582	93563204	doqhs8oglx8a43r8u7ocl1w3emf6u6o
93574336	47512	0	Reverted edits by [[Special:Contributions/195.195.47.85|195.195.47.85]] ([[User talk:195.195.47.85|talk]]) to last version by 80.135.197.98	8072	William M. Connolley	20061211133918	1	0	28622	93563304	m7wumt9nxmnhl8zunrg74mc6mpnjc24
93574429	47512	0	oops, self-rv	8072	William M. Connolley	20061211134000	1	0	28582	93574336	doqhs8oglx8a43r8u7ocl1w3emf6u6o
93810913	47512	0	/* Examples of climate change */	0	212.35.97.195	20061212140432	0	0	28574	93574429	biauxvra4utqm2wvcvhqel8y9gfyomo
93897621	47512	0	/* Greenhouse gases */	0	125.255.10.175	20061212210909	0	0	28627	93810913	nlme9p7n6u9y3610a409wqnkctt3zht
93898335	47512	0	RV, please cite reliable sources	375765	Davril2020	20061212211224	0	0	28574	93897621	biauxvra4utqm2wvcvhqel8y9gfyomo
93898449	47512	0	/* Solar variation */	0	125.255.10.175	20061212211252	0	0	28779	93898335	pbrgb38xctr1eqf14qrivhqdojkjekl
93899268	47512	0	/* Fossil fuels */	0	125.255.10.175	20061212211618	0	0	28950	93898449	t7ltkbm8o9xwbxxlr2bl3sfb8lvjidu
93899895	47512	0	/* Interplay of factors */	0	125.255.10.175	20061212211851	0	0	29083	93899268	oso9qs10ku876tqnihq3yosr2gu3k2q
93899958	47512	0	Rv. as per Davril2020. Try talk	28522	Stephan Schulz	20061212211904	0	0	28707	93899895	62l87n3uqo84j0537uxzjuw9eda6il6
93911536	47512	0	/* Land use */ was this para. meant to be restored in yesterday's reverts?	79741	Spiffy sperry	20061212220722	0	0	29594	93899958	i0clvmepv5clmtc24p9gzpzecgcon53
93982209	47512	0	Change energy to heat,  to stay consistent with in the article.	480153	Hardyplants	20061213035945	1	0	29592	93911536	qcmvik318jpn0avbdn9qk4fdjzqj8h8
94000272	47512	0	revert; the energy in climate is not all heat, but is all from the Sun	869314	Dicklyon	20061213055734	0	0	29594	93982209	i0clvmepv5clmtc24p9gzpzecgcon53
94073152	47512	0	Correct mistaken statement about heat and energy from sun.	480153	Hardyplants	20061213160413	0	0	29781	94000272	gg2cn7dph60gp5ogq67bj64lypqgadl
94073516	47512	0		480153	Hardyplants	20061213160633	1	0	29783	94073152	kj7t6mrgrfgjphdd5qo3lj3xnnke0my
94084854	47512	0	/* See also */ add wikilink	265914	Simesa	20061213170703	1	0	29851	94073516	d4b0n9wd6xl10rlr9ewo0guq2zt6a8b
94205157	47512	0		480153	Hardyplants	20061214031046	0	0	30104	94084854	rw77zvsjaexv68zu5218gh5cpqd9voq
94229846	47512	0	/* Solar variation */ copyedit this section, in case we want to keep it	869314	Dicklyon	20061214055324	0	0	30130	94205157	2xksmd5ky1q9wzqdcoejn4umoocirqs
94249095	47512	0	/* Solar variation */ to the level of approx we're at, the sun supplies *all* energy. i suspect geothermal is bigger than grav anyway	8072	William M. Connolley	20061214085213	0	0	30009	94229846	j9ze0yv2j3fi72hnue5znck59dzw58c
94312061	47512	0	/* Solar variation */ sp.	869314	Dicklyon	20061214170550	1	0	30008	94249095	4cb9o1c6obykwgintbg8rktk397br0k
94418927	47512	0		3031787	Skinny2	20061215014530	0	0	30050	94312061	ouhzld208p583aqmzrbe1v0ijosmupb
94418953	47512	0	BOT - Reverted edits by [[Special:contributions/Skinny2|Skinny2]] {[[User:VoABot_II/Help#Revert_reasons|vandalism]]} to revision #94312061 by "Dicklyon".	1879647	VoABot II	20061215014540	1	0	30008	94418927	4cb9o1c6obykwgintbg8rktk397br0k
94438401	47512	0	/* Climate change factors */	2891981	Mustafa1456	20061215034135	0	0	18316	94418953	m4hxhvjjnjj7a7hth2rprrryhh6oib5
94438586	47512	0	revert	346975	Jpeob	20061215034238	0	0	30008	94438401	4cb9o1c6obykwgintbg8rktk397br0k
95555000	47512	0	/* Non-climate factors driving climate change */	0	169.244.134.209	20061220180106	0	0	30014	94438586	onjzf3q6wieka0sbtdyof095v6n25h8
95555925	47512	0	Rv. stupidity	28522	Stephan Schulz	20061220180617	1	0	30008	95555000	4cb9o1c6obykwgintbg8rktk397br0k
96255594	47512	0		3096620	Peetr	20061224104608	0	0	30123	95555925	mkixpf7p1qvo4puzex3b69nr944rpfl
97891239	47512	0	major cleanup & rmvd commercial linkspam see [[WP:SPAM|Spam policy]] & [[WP:EL|External links policy]]  & [[WP:SPAMHOLE|Spam Event Horizon]]	921400	Hu12	20070102062200	0	0	25063	96255594	njok91kim4r9x8d8ogqoqjj11mrmbej
98425843	47512	0	/* External links */	154261	Burkinaboy	20070104153240	0	0	25196	97891239	ce5x2ormpg3w52in06215udy5dkkr94
98561290	47512	0	/* External links */	3172871	Verthomme	20070105024710	0	0	25344	98425843	39ulpvfpr9uvybqrekkb3ouqlua5ujb
98561674	47512	0	/* External links */	3172871	Verthomme	20070105024943	0	0	25345	98561290	5bwmdu0es28pxg0h1e1hl77o1sdpgwn
98563086	47512	0	Reverted edits by [[Special:Contributions/Verthomme|Verthomme]] ([[User talk:Verthomme|talk]]) to last version by Burkinaboy	16980	Dragons flight	20070105025831	1	0	25196	98561674	ce5x2ormpg3w52in06215udy5dkkr94
98578205	47512	0	/* Human influences on climate */	0	24.5.114.189	20070105042805	0	0	25850	98563086	hluapgrewy5yrbev0fvnab2psjqw4pl
98578458	47512	0	/* = Animal agriculture */	0	24.5.114.189	20070105042952	0	0	25378	98578205	d8kjcs2r4p0max7sb7v7kpbm3odla19
98578502	47512	0	/* Land use */	0	24.5.114.189	20070105043009	0	0	25848	98578458	grg3eso8c3gfk2gev3mhrjupmnokbd2
98585936	47512	0	/* External links */	0	216.115.115.226	20070105052239	0	0	25924	98578502	lxavy7gb5tewjsk4fax4htllm1fhk0h
98590061	47512	0	Revert to the revision prior to revision 98585936 dated 2007-01-05 05:22:39 by 216.115.115.226 using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	921400	Hu12	20070105060528	0	0	25848	98585936	grg3eso8c3gfk2gev3mhrjupmnokbd2
98597420	47512	0	/* External links */	2197820	Hfcom	20070105071256	0	0	25919	98590061	7fsbc6kqrdvl01qomja5vbkvh4z2uj6
98598877	47512	0	JS: Reverted edits by [[Special:Contributions/Hfcom|Hfcom]] to last version by Hu12	889851	Ryulong	20070105072657	1	0	25848	98597420	grg3eso8c3gfk2gev3mhrjupmnokbd2
98656545	47512	0	/* Animal agriculture */	0	128.220.160.1	20070105153344	0	0	25903	98598877	ourjqds49lp8fggjhttlgeo6dd6dqh9
98691916	47512	0	/* See also */ +link	1329099	Ssilvers	20070105184401	0	0	25932	98656545	12xs7olewe8p76a1q7d4uuk4kolh8m5
98980340	47512	0	/* BBC articles */	0	74.70.65.131	20070107000020	0	0	25980	98691916	2stwm1798jvirvvsvwic16pgq77xvxz
98987253	47512	0	Undo revision 98980340 by [[Special:Contributions/74.70.65.131|74.70.65.131]] ([[User talk:74.70.65.131|talk]]) Simple vandalism	28522	Stephan Schulz	20070107003633	0	0	25932	98980340	12xs7olewe8p76a1q7d4uuk4kolh8m5
98988496	47512	0	added Tambora eruption	2661757	Floaterfluss	20070107004315	0	0	26482	98987253	dmauytogbn3tno19i9tvyr40vmyezdu
98988732	47512	0	/* Examples of climate change */ added link to "Year Without a Summer"	2661757	Floaterfluss	20070107004434	0	0	26510	98988496	d3522ffsqlkaye2yau5apsf2vpi48xh
99030647	47512	0	/* Climate change factors */	0	76.172.163.54	20070107043838	0	0	14103	98988732	bw2wuv4ou3egrn8v7ye08a3u22l6sfx
99034994	47512	0	Reverted edits by [[Special:Contributions/76.172.163.54|76.172.163.54]] ([[User talk:76.172.163.54|talk]]) to last version by Floaterfluss	84417	Vsmith	20070107050333	1	0	26510	99030647	d3522ffsqlkaye2yau5apsf2vpi48xh
99307573	47512	0	/* External links */	0	217.205.230.50	20070108122154	0	0	26561	99034994	jdjjume5k7ezeesho22tkdt7hmrazht
99307648	47512	0	/* External links */	0	217.205.230.50	20070108122236	0	0	26618	99307573	b2s5nzt0ejssg8ayfbwhoc4mviu7cgx
99307693	47512	0	/* External links */	0	217.205.230.50	20070108122307	0	0	26619	99307648	cz2zwechxmvu1uwdzku7o17qm9zp7nz
99307803	47512	0	/* External links */	0	217.205.230.50	20070108122403	0	0	26619	99307693	2ej4x2fgb1fajeqi4h99y6ga5ekr77v
99307834	47512	0	/* External links */	0	217.205.230.50	20070108122427	0	0	26639	99307803	1pkkbzi4zh3jrqhahitfck0gxh00ywq
99506787	47512	0	/* Pollen Analysis */	0	220.227.242.210	20070109061459	0	0	26652	99307834	h93ujxwziyd9c68i029mccknhbui0x7
99510004	47512	0	Revert to revision 99034994 dated 2007-01-07 05:03:33 by Vsmith using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	921400	Hu12	20070109064021	0	0	26510	99506787	d3522ffsqlkaye2yau5apsf2vpi48xh
99752827	47512	0		0	192.137.163.5	20070110125747	0	0	26511	99510004	rzvcyhwp7xrjc7u4r8h9shzlw1nwfl9
99752857	47512	0		0	192.137.163.5	20070110125807	0	0	26510	99752827	d3522ffsqlkaye2yau5apsf2vpi48xh
100008177	47512	0	[[WP:AES|←]]Replaced page with 'this has been deleted.'	0	142.227.173.140	20070111160012	0	0	22	99752857	ppg49lmrfhdud9vyrtj0z5c79dohqcb
100008281	47512	0	Reverted edits by [[Special:Contributions/142.227.173.140|142.227.173.140]] ([[User talk:142.227.173.140|talk]]) to last version by 192.137.163.5	266534	Tone	20070111160043	1	0	26510	100008177	d3522ffsqlkaye2yau5apsf2vpi48xh
100015341	47512	0	occured -> occurred	1660229	Darklilac	20070111164144	1	0	26511	100008281	hijvjvgezdcrby39oqp08rlffd3zv7u
100054466	47512	0	/* Greenhouse gases */	0	74.122.77.3	20070111200121	0	0	26511	100015341	cwl3ln89gh4k4ti1i4uo8bh9h1rnjq0
100055284	47512	0	/* Solar variation */	0	74.122.77.3	20070111200506	0	0	26512	100054466	dhmf8zlgezjsccuv0grqsskiv46u1gr
100055576	47512	0	/* Solar variation */	0	74.122.77.3	20070111200622	0	0	26512	100055284	rzy9bkdudxtswgtoibft7pt8t356791
100055859	47512	0	/* Solar variation */	0	74.122.77.3	20070111200731	0	0	26510	100055576	6ci271ij0x2f4mrgzejq0vjoqfalg3w
100055966	47512	0	/* Solar variation */	0	74.122.77.3	20070111200759	0	0	26508	100055859	hibvysl1gat9h58vfstv2cq6pgbw88t
100057805	47512	0	/* Land use */	0	74.122.77.3	20070111201550	0	0	26498	100055966	hf0gx65pthqvbcdicaou9plrbj0op1w
100058560	47512	0	/* Interplay of factors */	0	74.122.77.3	20070111201907	0	0	26497	100057805	kf8tpagegjt52cr1suw6cldnyta6jom
100059169	47512	0	/* Interplay of factors */	0	74.122.77.3	20070111202155	0	0	26495	100058560	bldu593g8b2wmh8gbhz9zpat2o0gyew
100061892	47512	0	/* Evidence for Climatic Change */	0	74.122.77.3	20070111203252	0	0	26498	100059169	26wgxdcwqa3lfguawtpsut9b6gx9dhg
100062407	47512	0	/* Pollen Analysis */	0	74.122.77.3	20070111203447	0	0	26498	100061892	keowup99ides6zm6vl3wo25g9l02e7p
100062858	47512	0	/* Glacial Geology */	0	74.122.77.3	20070111203638	0	0	26499	100062407	748jhd30wj0qidpfnqi8zvqdbuf15h2
100063927	47512	0	/* Historical Records */	0	74.122.77.3	20070111204054	0	0	26500	100062858	kqkc8x2cffb0pwba6w2c1yv7bdvrq6z
100088309	47512	0	/* Climate change factors */	0	74.122.77.3	20070111221900	0	0	26499	100063927	le75vb6fvof72lbrpe83uzys9832hmg
100101011	47512	0	robot  Adding: [[uk:Зміна клімату]]	1392310	Thijs!bot	20070111231506	1	0	26532	100088309	hoi1ls64faqnjpwodgw7dpiety0dvml
100103493	47512	0	/* External links */ Added link to PR/climate change site	397786	Dbarefoot	20070111232640	1	0	26656	100101011	okkb473plp57dqsl9wbk8rl6aiybvq9
100175175	47512	0	Revert to revision 100101011 dated 2007-01-11 23:15:06 by Thijs!bot using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	921400	Hu12	20070112064207	0	0	26532	100103493	hoi1ls64faqnjpwodgw7dpiety0dvml
100415949	47512	0	/* See also */ double redirect	90579	Jensbn	20070113100346	1	0	26530	100175175	8aj6g0pxjms884at4n704ry7ucczzd7
100596599	47512	0	/* External links */ add links	3244684	Scilit	20070114045048	1	0	26848	100415949	cjcm06rg6mklf4qi2lsid4wvjwj96ah
100624846	47512	0	Revert to revision 100415949 dated 2007-01-13 10:03:46 by Jensbn using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	921400	Hu12	20070114084733	0	0	26530	100596599	8aj6g0pxjms884at4n704ry7ucczzd7
100762067	47512	0	phrasing	337270	Nethgirb	20070115000916	0	0	26518	100624846	k5f23p8vac61kd0l4zv23qclq0gfu85
100905940	47512	0	/* Land use */	0	69.244.184.129	20070115173716	0	0	26697	100762067	tt3jz6durxemegn43p7spunvrbn29pa
100908226	47512	0	Revert to revision 100762067 dated 2007-01-15 00:09:16 by Nethgirb using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	921400	Hu12	20070115174938	0	0	26518	100905940	k5f23p8vac61kd0l4zv23qclq0gfu85
100962595	47512	0	/* See also */ link added	1453634	Gralo	20070115220755	0	0	26543	100908226	1z11c6h63zng2g5o3hzt8871frlhder
101110227	47512	0	/* Examples of climate change */	0	209.250.168.165	20070116153451	0	0	26546	100962595	scf6ustmzblfwu1vu833u53jadsmeh6
101120176	47512	0	Reverted edits by [[Special:Contributions/209.250.168.165|209.250.168.165]] ([[User talk:209.250.168.165|talk]]) to last version by Gralo	84417	Vsmith	20070116162735	1	0	26543	101110227	1z11c6h63zng2g5o3hzt8871frlhder
101154479	47512	0	/* Climate change factors */	0	68.251.32.110	20070116192339	0	0	26601	101120176	m4zgyft9idcc439qn9ef114x1hhxgut
101155549	47512	0	Undo revision 101154479 by [[Special:Contributions/68.251.32.110|68.251.32.110]] ([[User talk:68.251.32.110|talk]]), poorly worded	79741	Spiffy sperry	20070116192917	0	0	26543	101154479	1z11c6h63zng2g5o3hzt8871frlhder
101296552	47512	0	/* Glaciation */	0	212.219.123.32	20070117094400	0	0	25244	101155549	odqrhz7ofmuh21ovircqj3673wsbhw2
101296609	47512	0	/* Climate change factors */	0	212.219.123.32	20070117094430	0	0	24375	101296552	7xfaad77e36icvafshtzoit0l6nk5ts
101296637	47512	0	/* Non-climate factors driving climate change */	0	212.219.123.32	20070117094444	0	0	19197	101296609	1wcz7v4vanentnz9a55buxffr08g64g
101296765	47512	0	rvv	343191	Jhinman	20070117094603	1	0	26543	101296637	1z11c6h63zng2g5o3hzt8871frlhder
101557415	47512	0	/* Climate change factors */	0	80.193.98.48	20070118141516	0	0	26565	101296765	38spng3qouo8j7ypljx0b7nnk5lisux
101558604	47512	0	/* Glaciation */	0	80.193.98.48	20070118142254	0	0	25262	101557415	p33dxi5vbpkrgf7lvcdih3vywq163m0
101558728	47512	0	rvv	2169500	Gjd001	20070118142332	0	0	26543	101558604	1z11c6h63zng2g5o3hzt8871frlhder
101782966	47512	0		0	87.33.64.221	20070119135815	0	0	26539	101558728	9khuiuywya430e9872qb3a1ebgg2u12
101785329	47512	0		0	87.33.64.221	20070119141502	0	0	26540	101782966	cmdn0gk0o1tm96vfv6j74xmr9d0v8m5
101791105	47512	0	Undo revision 101785329 by [[Special:Contributions/87.33.64.221|87.33.64.221]] ([[User talk:87.33.64.221|talk]])	489378	Vodkasim	20070119145352	1	0	26539	101785329	9khuiuywya430e9872qb3a1ebgg2u12
101791382	47512	0		3114080	Tristan705	20070119145531	0	0	26537	101791105	5kiw6x71ggho3wsb2f182582tkr9rcj
101841102	47512	0		0	72.10.110.174	20070119192034	0	0	26543	101791382	qcn1v5wffkp4t3cntze0ahrvb959glf
101841212	47512	0	Reverted edits by [[Special:Contributions/72.10.110.174|72.10.110.174]] to last version by Tristan705	2238788	Arjun01	20070119192109	1	0	26537	101841102	5kiw6x71ggho3wsb2f182582tkr9rcj
101896548	47512	0	rv to Vsmith	21013	Raul654	20070119235344	0	0	26543	101841212	1z11c6h63zng2g5o3hzt8871frlhder
102305023	47512	0		0	204.60.103.130	20070121224725	0	0	26547	101896548	59f7muvdqw45k7eo6yc2yjpgrfl0dtu
102305370	47512	0	Reverted edits by [[Special:Contributions/204.60.103.130|204.60.103.130]] to last version by Raul654	633173	EvelinaB	20070121224909	1	0	26543	102305023	1z11c6h63zng2g5o3hzt8871frlhder
102421564	47512	0	/* Examples of climate change */	3315511	47ItalyBot	20070122125050	0	0	26574	102305370	cryp41cj3hv4b45e9lp3vd6f5xld3us
102437385	47512	0	Alphabetize "See Also"	15941	Timc	20070122144814	0	0	26574	102421564	7nc37zjwo0xx6hof3mtlca04ah2bjj8
102486155	47512	0		3318453	Boogerman012	20070122190553	0	0	26609	102437385	9k9ej22p5r1xbquxp04x0pknbcejvd9
102486266	47512	0	Revert to revision 102437385 dated 2007-01-22 14:48:14 by Timc using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	292494	Stephenb	20070122190630	0	0	26574	102486155	7nc37zjwo0xx6hof3mtlca04ah2bjj8
102487537	47512	0		0	65.202.164.171	20070122191232	0	0	26737	102486266	p26219ve45gfb926wnznih9yd3yd60z
102495212	47512	0	/* See also */	0	152.229.215.5	20070122195120	0	0	26770	102487537	mxx4oo2dl9pk302dezy7nc6kio4w121
102495285	47512	0	/* See also */	0	152.229.215.5	20070122195139	0	0	26770	102495212	iievhca3rss2ba4dmacx949ztvqtacg
102496168	47512	0	/* See also */	0	152.229.215.5	20070122195527	0	0	26770	102495285	mxx4oo2dl9pk302dezy7nc6kio4w121
102505336	47512	0	rv more spam from Cambridge Univ Press	546032	Raymond arritt	20070122203640	0	0	26574	102496168	7nc37zjwo0xx6hof3mtlca04ah2bjj8
102509053	47512	0	/* Animal agriculture */	0	80.42.191.49	20070122205258	0	0	26582	102505336	1keu3qj2sfeedtmhqa28whd2eqrl016
102509207	47512	0	Revert to revision 102505336 dated 2007-01-22 20:36:40 by Raymond arritt using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	546032	Raymond arritt	20070122205341	0	0	26574	102509053	7nc37zjwo0xx6hof3mtlca04ah2bjj8
102516852	47512	0	/* Non-climate factors driving climate change */	0	138.237.243.184	20070122212655	0	0	26615	102509207	he9urhotdadcmjnicm3nwha5mvu5a1s
102516995	47512	0	/* Variations within the Earth's climate */	0	138.237.243.184	20070122212733	0	0	26638	102516852	rs4y677cr9rh2f13wd0aonbuborrj6p
102519317	47512	0	Reverted 2 edits by [[Special:Contributions/138.237.243.184|138.237.243.184]] ([[User talk:138.237.243.184|talk]]) to last revision (102509207) by Raymond arritt using [[WP:VPRF|VP]]	728519	Ck lostsword	20070122213755	1	0	26574	102516995	7nc37zjwo0xx6hof3mtlca04ah2bjj8
102654247	47512	0	/* Greenhouse gases */	0	87.66.98.71	20070123125359	0	0	27732	102519317	7js017qrw25ogjigltdqivbior4lm7u
102654600	47512	0	/* Greenhouse gases */	0	87.66.98.71	20070123125656	0	0	27557	102654247	rzl62qov6d8y9f4ikant6rd6lj82ajo
102654696	47512	0	/* Greenhouse gases */	0	87.66.98.71	20070123125740	0	0	27545	102654600	rwl76unystiajcj7m2bfqx1rwas5f93
102655257	47512	0	rv: copyvio from the obvious source	8072	William M. Connolley	20070123130237	1	0	26574	102654696	7nc37zjwo0xx6hof3mtlca04ah2bjj8
102710923	47512	0	/* See also */	0	152.229.215.5	20070123181628	0	0	26607	102655257	4rzf7x3zh7vkg97xu5thpe8ibhkm65w
102747949	47512	0	/* See also */ Adding link to International Environmental Law	695755	Flickety	20070123210518	0	0	26645	102710923	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103017853	47512	0	/* Climate change factors */	0	207.210.23.159	20070124232804	0	0	26676	102747949	mwxo0xpyz81l5js00db21l86bv05a5f
103018530	47512	0	/* Plate tectonics */	0	207.210.23.159	20070124233110	0	0	26707	103017853	m5krw94rdokbm6pm545jfwtuu1dcl2g
103022342	47512	0	rvv	1008387	Anger22	20070124234842	0	0	26645	103018530	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103336224	47512	0	/* Historical Records */	0	86.151.53.35	20070126080146	0	0	26672	103022342	8on19dkvaft0a43hwuzy030ekri37sr
103336268	47512	0	/* Historical Records */	0	86.151.53.35	20070126080215	0	0	26241	103336224	2ddhhb3qz7ptq2q9938tbtbgkpjsgqi
103336303	47512	0	/* Historical Records */	0	86.151.53.35	20070126080240	0	0	26265	103336268	gmeh7ql3faxf4pn2fko56w4s15l5417
103336483	47512	0	/* Historical Records */	0	86.151.53.35	20070126080442	0	0	26374	103336303	0h4dlux24le5untxezo8088zc6lwx1i
103337048	47512	0	Undo revision 103336483 by [[Special:Contributions/86.151.53.35|86.151.53.35]] ([[User talk:86.151.53.35|talk]]). Rv. petty vandalism	28522	Stephan Schulz	20070126081119	1	0	26265	103336483	gmeh7ql3faxf4pn2fko56w4s15l5417
103370597	47512	0		0	82.219.13.18	20070126133350	0	0	26279	103337048	o3b1tsicwwhl8kejquj214moxn0628u
103370643	47512	0	Reverted edits by [[Special:Contributions/82.219.13.18|82.219.13.18]] ([[User talk:82.219.13.18|talk]]) to last version by Stephan Schulz	88149	ESkog	20070126133414	1	0	26265	103370597	gmeh7ql3faxf4pn2fko56w4s15l5417
103370792	47512	0		0	82.219.13.18	20070126133527	0	0	26283	103370643	pht2gmm91qovk0ake6wocyeaaabo3fk
103371162	47512	0	Revert to revision 103370643 dated 2007-01-26 13:34:14 by ESkog using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	546032	Raymond arritt	20070126133807	0	0	26265	103370792	gmeh7ql3faxf4pn2fko56w4s15l5417
103371467	47512	0	rollback to last non-vandalized revision	546032	Raymond arritt	20070126134022	0	0	26645	103371162	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103375011	47512	0		0	82.219.13.18	20070126140601	0	0	26666	103371467	q7pqpla6wl11ka9ecdfrjs75dbm0nn9
103378993	47512	0	Revert to revision 103371467 dated 2007-01-26 13:40:22 by Raymond arritt using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	546032	Raymond arritt	20070126143033	0	0	26645	103375011	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103520605	47512	0	[[WP:AES|←]]Replaced page with ''''Bold text'''boobs for #REDIRECT [[free at tubgirl.org]]'	3364345	Desu Nigra	20070127021933	0	0	58	103378993	r8p5hjl7xrza6paz99f758ml7k389bc
103520707	47512	0		3364345	Desu Nigra	20070127022010	0	0	59	103520605	6ppb96qzyi2j6gkp9dhahkm9t9qso1z
103520785	47512	0	revert to last non-vandalized version	2218695	Mermaid from the Baltic Sea	20070127022039	0	0	26645	103520707	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103627643	47512	0	/* Examples of climate change */	0	86.135.45.234	20070127163251	0	0	26661	103520785	ac5rpp657fegtap5rubpsirhkmeud4s
103627858	47512	0	Reverted edits by [[Special:Contributions/86.135.45.234|86.135.45.234]] to last version by Mermaid from the Baltic Sea	2812062	RB972	20070127163412	1	0	26645	103627643	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103808840	47512	0	/* External links */	0	220.255.85.124	20070128101222	0	0	26716	103627858	hvkdynbzx0t65s34b7god7laqzxtcde
103808927	47512	0	/* External links */	0	220.255.85.124	20070128101313	0	0	26717	103808840	ejvrbywq04h7yrl09kld6bfsvfdfvzu
103809137	47512	0	Reverted 2 edits by [[Special:Contributions/220.255.85.124|220.255.85.124]] ([[User talk:220.255.85.124|talk]]) to last revision (103627858) by RB972 using [[WP:VPRF|VP]]	1111943	KyraVixen	20070128101457	1	0	26645	103808927	c5kxuk9x9u27xvjs2ek5xgd3wtsd3m4
103842691	47512	0	/* Land use */  Added links to [[early anthropocene]] and [[overdue-glaciation]] hypotheses.	392610	Slehar	20070128145135	1	0	26714	103809137	icnknshlalfc0avevgcbhjosnudgeg5
103843075	47512	0	/* Land use */  Why does [[early anthropocene]] not appear as hyperlink? Re-typed.	392610	Slehar	20070128145402	1	0	26714	103842691	p28w40bdfsg7sm1eev1xbgge3r1pth8
103904074	47512	0	/* External links */	0	216.145.134.35	20070128200617	0	0	26937	103843075	aqboo54u7fqz27ueqf3msfl2mzww84c
103912612	47512	0	rv links - not appropriate here	8072	William M. Connolley	20070128204623	0	0	26714	103904074	p28w40bdfsg7sm1eev1xbgge3r1pth8
103967251	47512	0	/* Coleoptera */	376277	Abune	20070129004749	1	0	26718	103912612	jxxy1ihlbc79kslz1bjpexir283l8im
104077684	47512	0	/* Variations within the Earth's climate */	0	194.126.21.2	20070129133358	0	0	26720	103967251	qzslfw5ypw0rzr5ery67n323ualb5fx
104079865	47512	0	Revert to revision 103967251 dated 2007-01-29 00:47:49 by Abune using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	546032	Raymond arritt	20070129134758	0	0	26718	104077684	jxxy1ihlbc79kslz1bjpexir283l8im
104142593	47512	0	/* Land use */ formatting	79741	Spiffy sperry	20070129185656	1	0	26717	104079865	qp7vcknx5oxt8qwd7rxjgdqhxs2k911
104203190	47512	0		0	166.82.139.194	20070129234149	0	0	26739	104142593	og1p5dcbg0pl8ox24h24drm1atx2cu7
