1704708	RealClimate	676	190	304	135	108	61	756	44774	626	163	270	113	96	52	721	36348	7
28433569	Reducing_emissions_from_deforestation_and_forest_degradation	95	17	3	5	0	0	0	0	90	13	0	2	0	0	0	0	0
66984	Reforestation	568	357	105	139	8	8	10	64	300	182	11	60	0	0	0	0	4
22115620	Regional_effects_of_global_warming	483	142	58	60	12	12	62	708	391	68	24	28	6	6	52	282	1
25784	Renewable_energy	5945	2098	981	1100	62	46	456	20884	4190	1008	239	457	32	22	396	8558	28
1790574	Restoration_ecology	351	186	24	36	0	0	0	0	209	110	4	20	0	0	0	0	5
4804597	Retreat_of_glaciers_since_1850	1844	467	185	210	18	14	69	812	1570	271	53	88	6	5	22	55	12
18998750	Reuters	1369	795	212	245	24	23	129	1472	882	486	99	153	14	13	19	182	11
3308139	Richard_Gregg_(social_philosopher)	70	47	5	5	2	2	2	0	50	34	2	4	0	0	0	0	0
21233325	Runaway_climate_change	578	109	37	30	10	8	181	1432	545	81	28	20	8	6	179	1056	6
9548465	Sami_Solanki	158	44	9	10	0	0	0	0	145	38	4	9	0	0	0	0	0
44179	Satellite_temperature_measurements	643	176	69	59	18	10	112	920	491	114	29	29	10	5	38	90	6
655444	Satish_Kumar	282	129	19	28	4	3	4	6	220	85	5	14	0	0	0	0	5
326324	Scientific_opinion_on_climate_change	3210	900	814	564	152	80	1532	122160	2617	527	479	294	116	63	1450	91035	25
207960	Scott_Nearing	344	130	6	11	0	0	0	0	298	98	2	7	0	0	0	0	3
14856188	Season_creep	143	51	11	15	2	2	2	0	111	27	3	8	0	0	0	0	0
904806	Self-sufficiency	295	186	43	66	0	0	0	0	179	97	12	32	0	0	0	0	2
4617935	Shutdown_of_thermohaline_circulation	220	132	29	38	2	2	3	0	145	84	11	23	2	2	3	0	6
206509	Simple_living	1451	594	119	155	6	5	10	25	993	303	30	72	0	0	0	0	14
32395329	Skeptical_Science	65	29	8	11	2	2	5	0	50	24	5	8	2	2	5	0	2
2438941	Slow_Movement	410	219	38	53	0	0	0	0	276	121	8	24	0	0	0	0	6
2514850	Small_Is_Beautiful	155	102	13	18	2	2	2	0	112	66	2	9	0	0	0	0	1
21834573	Small_house_movement	205	94	7	11	0	0	0	0	167	67	3	7	0	0	0	0	5
24082675	Social_and_environmental_impact_of_palm_oil	141	62	4	6	0	0	0	0	125	47	0	2	0	0	0	0	4
20694764	Solar_radiation_management	281	78	7	12	0	0	0	0	260	60	3	8	0	0	0	0	3
299024	Solar_variation	1265	397	215	167	18	10	3218	32140	1057	248	116	79	16	9	3216	28908	10
518740	Soot	414	290	64	98	2	2	4	0	271	181	22	58	0	0	0	0	8
20611428	Southern_Ocean	1349	753	303	387	10	10	25	230	837	399	44	155	2	2	11	0	14
1916444	Special_Report_on_Emissions_Scenarios	183	78	10	17	0	0	0	0	125	45	1	8	0	0	0	0	2
323964	Subsistence_agriculture	461	339	103	161	4	4	7	20	217	159	11	73	0	0	0	0	7
24755012	Suelo	110	39	2	4	0	0	0	0	81	23	0	2	0	0	0	0	2
18413531	Sustainability	6525	1898	978	978	46	25	24972	622550	4862	828	332	417	34	17	24948	422926	19
29501	Sustainable_development	2842	1495	597	740	16	14	51	588	1596	701	109	310	6	5	27	105	26
237192	Sustainable_living	718	393	133	184	0	0	0	0	472	215	36	92	0	0	0	0	4
1670509	Tax_resistance	794	183	54	64	2	2	19	0	632	95	20	30	2	2	19	0	5
433468	Temperance_(virtue)	250	180	34	57	2	2	2	0	155	105	3	30	0	0	0	0	5
316798	Temperature_record_of_the_past_1000_years	935	279	228	158	40	25	1161	14650	772	173	147	86	36	22	1144	12518	10
1923758	Testimony_of_Simplicity	149	72	2	4	0	0	0	0	114	47	0	2	0	0	0	0	0
159140	The_Good_Life_(1975_TV_series)	612	298	100	104	14	10	42	390	421	153	35	38	8	6	21	108	2
24169251	The_Moon_and_the_Sledgehammer	45	18	1	2	0	0	0	0	29	12	1	2	0	0	0	0	1
25940561	The_Power_of_Half	65	19	1	2	0	0	0	0	63	17	1	2	0	0	0	0	1
7324379	The_good_life	109	72	15	25	0	0	0	0	75	47	0	11	0	0	0	0	0
35681441	Thomas_(activist)	111	17	2	3	0	0	0	0	103	12	0	2	0	0	0	0	1
696024	Thomas_Schelling	284	212	11	20	2	2	2	0	190	138	6	15	2	2	2	0	4
218489	Tolstoyan_movement	332	98	6	9	0	0	0	0	284	61	1	3	0	0	0	0	4
2285232	Tom_Hodgkinson	99	63	3	6	0	0	0	0	78	50	1	4	0	0	0	0	0
17113009	Transition_Towns_(network)	386	192	19	27	2	2	2	0	252	120	6	15	0	0	0	0	1
30684	Tundra	1547	817	409	512	10	10	17	140	912	415	61	224	4	4	10	32	16
905670	United_Kingdom_Climate_Change_Programme	178	103	11	19	2	2	2	0	106	66	2	10	0	0	0	0	2
32178	United_Nations_Environment_Programme	498	332	57	86	0	0	0	0	330	213	12	44	0	0	0	0	4
31898	United_Nations_Framework_Convention_on_Climate_Change	917	503	80	114	2	2	2	0	615	273	17	50	0	0	0	0	5
32236	Urban_heat_island	1104	392	204	158	46	17	697	11645	875	263	112	92	26	12	633	7452	9
36171312	Urban_reforestation	54	15	0	0	0	0	0	0	53	14	0	0	0	0	0	0	1
32587	Veganism	10091	3070	2027	1842	222	135	5105	677835	7195	1371	710	768	114	64	4762	299392	39
20907203	Vicki_Robin	51	19	0	0	0	0	0	0	51	19	0	0	0	0	0	0	0
52827	Volumetric_heat_capacity	156	86	4	8	0	0	0	0	112	61	2	6	0	0	0	0	0
708506	WWOOF	265	164	27	31	8	7	16	98	130	76	7	9	2	2	2	0	6
291978	Walden	914	611	161	237	12	8	38	288	475	281	25	102	2	2	2	0	4
5149747	Waste_minimisation	257	155	34	58	0	0	0	0	191	94	5	28	0	0	0	0	2
265307	Weather_modification	945	505	134	156	8	8	21	152	578	254	37	76	4	4	17	60	8
680674	Wendell_Berry	1078	310	33	51	0	0	0	0	736	163	7	24	0	0	0	0	2
