revision_id	section_name
37844335	other
37844335	other theories
37844335	overview
37844335	references
37844335	spread of disease
37844335	warming of the earth
37844847	destabilisation of ocean currents
37921807	abstract
37996162	impact on glaciers
37999414	impact on glaciers
38035243	abstract
38035243	alternative theories
38035243	causes of global warming
38035243	climate models
38035243	destabilisation of ocean currents
38035243	effects
38035243	effects on ecosystems
38035243	environmental refugees
38035243	external links
38035243	financial effects
38035243	greenhouse gas emissions
38035243	impact on glaciers
38035243	issues
38035243	mitigating and adapting to global warming
38035243	other
38035243	other theories
38035243	overview
38035243	possible beneficial effects
38035243	pre-human global warming
38035243	public controversy
38035243	references
38035243	see also
38035243	spread of disease
38035243	the relation between global warming and global dimming
38035243	warming of the earth
38035917	abstract
38035917	alternative theories
38035917	causes of global warming
38035917	climate models
38035917	destabilisation of ocean currents
38035917	effects
38035917	effects on ecosystems
38035917	environmental refugees
38035917	external links
38035917	financial effects
38035917	greenhouse gas emissions
38035917	impact on glaciers
38035917	issues
38035917	mitigating and adapting to global warming
38035917	other
38035917	other theories
38035917	overview
38035917	possible beneficial effects
38035917	pre-human global warming
38035917	public controversy
38035917	references
38035917	see also
38035917	spread of disease
38035917	the relation between global warming and global dimming
38035917	warming of the earth
38108453	references
38116051	other
38151545	references
38170070	references
38173386	references
38221455	destabilisation of ocean currents
38227516	abstract
38228729	abstract
38289914	abstract
38293434	abstract
38299817	abstract
38302544	abstract
38322905	references
38366538	causes of global warming
38469753	abstract
38470650	abstract
38482055	causes of global warming
38488508	abstract
38488508	overview
38489619	abstract
38489619	overview
38508396	other theories
38508845	other theories
38531789	abstract
38531789	overview
38531789	warming of the earth
38532617	abstract
38532617	overview
38532617	warming of the earth
38538219	warming of the earth
38578315	abstract
38578315	alternative theories
38578315	causes of global warming
38578315	climate models
38578315	destabilisation of ocean currents
38578315	effects
38578315	effects on ecosystems
38578315	environmental refugees
38578315	external links
38578315	financial effects
38578315	greenhouse gas emissions
38578315	impact on glaciers
38578315	issues
38578315	mitigating and adapting to global warming
38578315	other
38578315	other theories
38578315	overview
38578315	possible beneficial effects
38578315	pre-human global warming
38578315	public controversy
38578315	references
38578315	see also
38578315	spread of disease
38578315	the relation between global warming and global dimming
38578315	warming of the earth
38578577	abstract
38578577	alternative theories
38578577	causes of global warming
38578577	climate models
38578577	destabilisation of ocean currents
38578577	effects
38578577	effects on ecosystems
38578577	environmental refugees
38578577	external links
38578577	financial effects
38578577	greenhouse gas emissions
38578577	impact on glaciers
38578577	issues
38578577	mitigating and adapting to global warming
38578577	other
38578577	other theories
38578577	overview
38578577	possible beneficial effects
38578577	pre-human global warming
38578577	public controversy
38578577	references
38578577	see also
38578577	spread of disease
38578577	the relation between global warming and global dimming
38578577	warming of the earth
38599494	financial effects
38650371	overview
38650371	overview - poop
38650371	warming of the earth
38650371	warming of the earth through flushing toilets
38650428	overview
38650428	overview - poop
38650428	warming of the earth
38650428	warming of the earth through flushing toilets
38745899	abstract
38745899	alternative theories
38745899	causes of global warming
38745899	climate models
38745899	greenhouse gas emissions
38745899	other theories
38745899	overview
38745899	warming of the earth
38745967	abstract
38746338	overview
38746537	abstract
38746537	alternative theories
38746537	causes of global warming
38746537	climate models
38746537	greenhouse gas emissions
38746537	other theories
38746537	overview
38746537	warming of the earth
38858240	overview
38858265	overview
38895359	abstract
38895556	abstract
38905953	other
38930019	abstract
38930019	headline text
38930172	abstract
38930172	headline text
38992713	effects
38994554	abstract
38995097	abstract
39039784	other
39052095	abstract
39061879	abstract
39096930	greenhouse gas emissions
39096971	greenhouse gas emissions
39176790	external links
39176790	other
39254283	public controversy
39254940	public controversy
39264837	public controversy
39372249	external links
39372249	mitigating and adapting to global warming
39372249	other
39372249	references
39372249	see also
39372312	external links
39372312	mitigating and adapting to global warming
39372312	other
39372312	references
39372312	see also
39384357	other
39387242	other
39403133	causes of global warming
39403133	greenhouse gas emissions
39403395	causes of global warming
39403395	greenhouse gas emissions
39476282	impact on glaciers
39486194	greenhouse gas emissions
39486598	greenhouse gas emissions
39497572	other
39522854	effects
39601312	abstract
39602602	abstract
39604831	abstract
39605959	abstract
39765973	other
39765986	other
39885927	abstract
39886085	abstract
40044886	abstract
40046548	abstract
40051323	other
40061948	issues
40061948	overview
40082746	abstract
40082768	abstract
40202964	causes of global warming
40203956	abstract
40206649	abstract
40222473	other
40222497	other
40273321	spread of disease
40273321	warming of the earth
40374798	relation between global warming and global dimming
40374798	the relation between global warming and global dimming
40450953	abstract
40450953	alternative theories
40450953	causes of global warming
40450953	climate models
40450953	destabilisation of ocean currents
40450953	effects
40450953	effects on ecosystems
40450953	environmental refugees
40450953	external links
40450953	financial effects
40450953	greenhouse gas emissions
40450953	impact on glaciers
40450953	issues
40450953	mitigating and adapting to global warming
40450953	other
40450953	other theories
40450953	overview
40450953	possible beneficial effects
40450953	pre-human global warming
40450953	public controversy
40450953	references
40450953	relation between global warming and global dimming
40450953	see also
40450953	spread of disease
40450953	warming of the earth
40450986	abstract
40450986	alternative theories
40450986	causes of global warming
40450986	climate models
40450986	destabilisation of ocean currents
40450986	effects
40450986	effects on ecosystems
40450986	environmental refugees
40450986	external links
40450986	financial effects
40450986	greenhouse gas emissions
40450986	impact on glaciers
40450986	issues
40450986	mitigating and adapting to global warming
40450986	other
40450986	other theories
40450986	overview
40450986	possible beneficial effects
40450986	pre-human global warming
40450986	public controversy
40450986	references
40450986	relation between global warming and global dimming
40450986	see also
40450986	spread of disease
40450986	warming of the earth
40451260	destabilisation of ocean currents
40451260	effects
40451260	effects on ecosystems
40451260	environmental refugees
40451260	external links
40451260	financial effects
40451260	impact on glaciers
40451260	mitigating and adapting to global warming
40451260	other
40451260	possible beneficial effects
40451260	references
40451260	see also
40451260	spread of disease
40451278	destabilisation of ocean currents
40451278	effects
40451278	effects on ecosystems
40451278	environmental refugees
40451278	external links
40451278	financial effects
40451278	impact on glaciers
40451278	mitigating and adapting to global warming
40451278	other
40451278	possible beneficial effects
40451278	references
40451278	see also
40451278	spread of disease
40498219	causes of global warming
40498219	warming of the earth
40561927	clathrate gun hypothesis
40561927	references
40564256	clathrate gun hypothesis
40604514	it's really 7 inches stevie
40604514	overview
40604514	warming of matt's crack hole
40604514	warming of the earth
40604596	it's really 7 inches stevie
40604596	overview
40604596	warming of matt's crack hole
40604596	warming of the earth
40604732	bens has a small dong and a hot sister which i rail constantly
40604732	causes of global warming
40604806	bens has a small dong and a hot sister which i rail constantly
40604806	causes of global warming
40604943	bens has a small dong and a hot sister which i rail constantly
40604943	overview
40604967	bens has a small dong and a hot sister which i rail constantly
40604967	overview
40724220	pre-human global warming
40732041	abstract
40732621	abstract
40825149	public controversy
40832060	public controversy
40840294	other
40840304	other
40840603	'''hi jack!!!'''
40840603	other
40840623	'''hi jack!!!'''
40840623	other
40859491	impact on glaciers
40859955	abstract
40859955	alternative theories
40859955	causes of global warming
40859955	clathrate gun hypothesis
40859955	climate models
40859955	destabilisation of ocean currents
40859955	effects
40859955	effects on ecosystems
40859955	environmental refugees
40859955	external links
40859955	financial effects
40859955	greenhouse gas emissions
40859955	issues
40859955	mitigating and adapting to global warming
40859955	other
40859955	other theories
40859955	overview
40859955	possible beneficial effects
40859955	pre-human global warming
40859955	public controversy
40859955	references
40859955	relation between global warming and global dimming
40859955	see also
40859955	spread of disease
40859955	warming of the earth
40860070	abstract
40860070	alternative theories
40860070	causes of global warming
40860070	clathrate gun hypothesis
40860070	climate models
40860070	destabilisation of ocean currents
40860070	effects
40860070	effects on ecosystems
40860070	environmental refugees
40860070	external links
40860070	financial effects
40860070	greenhouse gas emissions
40860070	issues
40860070	mitigating and adapting to global warming
40860070	other
40860070	other theories
40860070	overview
40860070	possible beneficial effects
40860070	pre-human global warming
40860070	public controversy
40860070	references
40860070	relation between global warming and global dimming
40860070	see also
40860070	spread of disease
40860070	warming of the earth
40860277	abstract
40860277	alternative theories
40860277	causes of global warming
40860277	clathrate gun hypothesis
40860277	climate models
40860277	destabilisation of ocean currents
40860277	effects
40860277	effects on ecosystems
40860277	environmental refugees
40860277	external links
40860277	financial effects
40860277	greenhouse gas emissions
40860277	issues
40860277	mitigating and adapting to global warming
40860277	other
40860277	other theories
40860277	overview
40860277	possible beneficial effects
40860277	pre-human global warming
40860277	public controversy
40860277	references
40860277	relation between global warming and global dimming
40860277	see also
40860277	spread of disease
40860277	warming of the earth
40860333	abstract
40860333	alternative theories
40860333	causes of global warming
40860333	clathrate gun hypothesis
40860333	climate models
40860333	destabilisation of ocean currents
40860333	effects
40860333	effects on ecosystems
40860333	environmental refugees
40860333	external links
40860333	financial effects
40860333	greenhouse gas emissions
40860333	issues
40860333	mitigating and adapting to global warming
40860333	other
40860333	other theories
40860333	overview
40860333	possible beneficial effects
40860333	pre-human global warming
40860333	public controversy
40860333	references
40860333	relation between global warming and global dimming
40860333	see also
40860333	spread of disease
40860333	warming of the earth
40913820	clathrate gun hypothesis
40913820	impact on glaciers
41025342	overview
41026721	overview
41035075	overview
41152990	other
41157120	other
41404642	relation between global warming and global dimming
41404642	relation to global dimming
41428081	other
41514845	other
41516018	other
41520505	other
41523559	other
41564525	other
41565049	other
41591182	abstract
41591182	alternative theories
41591182	causes of global warming
41591182	climate models
41591182	destabilisation of ocean currents
41591182	effects
41591182	effects on ecosystems
41591182	environmental refugees
41591182	external links
41591182	financial effects
41591182	greenhouse gas emissions
41591182	impact on glaciers
41591182	issues
41591182	mitigating and adapting to global warming
41591182	other
41591182	other theories
41591182	overview
41591182	possible beneficial effects
41591182	pre-human global warming
41591182	public controversy
41591182	references
41591182	relation to global dimming
41591182	see also
41591182	spread of disease
41591182	warming of the earth
41591228	abstract
41591228	alternative theories
41591228	causes of global warming
41591228	climate models
41591228	destabilisation of ocean currents
41591228	effects
41591228	effects on ecosystems
41591228	environmental refugees
41591228	external links
41591228	financial effects
41591228	greenhouse gas emissions
41591228	impact on glaciers
41591228	issues
41591228	mitigating and adapting to global warming
41591228	other
41591228	other theories
41591228	overview
41591228	possible beneficial effects
41591228	pre-human global warming
41591228	public controversy
41591228	references
41591228	relation to global dimming
41591228	see also
41591228	spread of disease
41591228	warming of the earth
41602815	alternative theories
41602815	causes of global warming
41602815	greenhouse gas emissions
41602815	other theories
41602815	overview
41602830	overview
41602949	overview
41603012	overview
41603064	overview
41603101	alternative theories
41603101	causes of global warming
41603101	greenhouse gas emissions
41603101	other theories
41603101	overview
41653854	effects
41666242	effects
41678655	effects
41679775	effects
41696253	effects
41736608	other
41750261	abstract
41750261	sh  [[image:instrumental_temperature_record.png|thumb|250px|right|global mean surface temperatures 1856 to 2005]] [[image:global warming map.jpg|thumb|250px|right|mean temperature anomalies during the period 1995 to 2004 with respect to the average temper
41750339	abstract
41750339	sh  [[image:instrumental_temperature_record.png|thumb|250px|right|global mean surface temperatures 1856 to 2005]] [[image:global warming map.jpg|thumb|250px|right|mean temperature anomalies during the period 1995 to 2004 with respect to the average temper
41765081	other
42009840	alternative theories
42009879	alternative theories
42013251	abstract
42013251	alternative theories
42013251	overview
42013282	abstract
42013282	alternative theories
42013282	overview
42013682	pre-human global warming
42013703	pre-human global warming
42077580	other theories
42079513	other theories
42088503	abstract
42088722	abstract
42229538	other
42417324	greenhouse gas emissions
42417324	[[greenhouse gas]] emissions
42417670	greenhouse gas emissions
42417670	[[greenhouse gas]] emissions
42542631	effects
42638672	see also
42641684	see also
42664281	overview
42664387	overview
42690692	alternative theories
42690692	other theories
42690894	alternative theories
42690894	other theories
42691072	other theories
42691123	other theories
42705923	greenhouse gas emissions
42714712	public controversy
42715151	warming of the earth
42715151	warming of the earth  '''suck monkey butts!!!!!!!!!!''''''  {{see also|temperature record of the past 1000 years}} [[image:2000_year_temperature_comparison.png|thumb|250px|right|two millennia of temperatures according to different reconstructions, each sm
42716979	public controversy
42716979	warming of the earth
42716979	warming of the earth  '''suck monkey butts!!!!!!!!!!''''''  {{see also|temperature record of the past 1000 years}} [[image:2000_year_temperature_comparison.png|thumb|250px|right|two millennia of temperatures according to different reconstructions, each sm
42768209	overview
42768225	overview
42808626	greenhouse gas emissions
42822885	greenhouse gas emissions
42822885	references
42855923	abstract
42855923	alternative theories
42855923	causes of global warming
42855923	climate models
42855923	effects
42855923	effects on ecosystems
42855923	greenhouse gas emissions
42855923	issues
42855923	other theories
42855923	overview
42855923	pre-human global warming
42855923	public controversy
42855923	relation to global dimming
42855923	warming of the earth
42856048	abstract
42856048	alternative theories
42856048	causes of global warming
42856048	climate models
42856048	effects
42856048	effects on ecosystems
42856048	greenhouse gas emissions
42856048	issues
42856048	other theories
42856048	overview
42856048	pre-human global warming
42856048	public controversy
42856048	relation to global dimming
42856048	warming of the earth
42914796	causes of global warming
42914796	greenhouse gas emissions
42914796	overview
42914857	causes of global warming
42914857	greenhouse gas emissions
42914857	overview
42947306	abstract
42947306	alternative theories
42947306	causes of global warming
42947306	climate models
42947306	destabilisation of ocean currents
42947306	effects
42947306	effects on ecosystems
42947306	environmental refugees
42947306	external links
42947306	financial effects
42947306	greenhouse gas emissions
42947306	impact on glaciers
42947306	issues
42947306	mitigating and adapting to global warming
42947306	other
42947306	other theories
42947306	overview
42947306	possible beneficial effects
42947306	pre-human global warming
42947306	public controversy
42947306	references
42947306	relation to global dimming
42947306	see also
42947306	spread of disease
42947306	warming of the earth
42947320	abstract
42947320	alternative theories
42947320	causes of global warming
42947320	climate models
42947320	destabilisation of ocean currents
42947320	effects
42947320	effects on ecosystems
42947320	environmental refugees
42947320	external links
42947320	financial effects
42947320	greenhouse gas emissions
42947320	impact on glaciers
42947320	issues
42947320	mitigating and adapting to global warming
42947320	other
42947320	other theories
42947320	overview
42947320	possible beneficial effects
42947320	pre-human global warming
42947320	public controversy
42947320	references
42947320	relation to global dimming
42947320	see also
42947320	spread of disease
42947320	warming of the earth
42990193	abstract
42990314	abstract
43037070	other
43037274	other
43508932	external links
43508932	other
43508962	external links
43508962	other
43582042	other
43755951	climate models
43756014	climate models
43796389	other
43796389	you can use your computer to help too
43800376	other
43800376	you can use your computer to help too
43861049	other
43866670	climate models
43866713	climate models
43866734	climate models
43866759	climate models
43890089	overview
43890201	overview
43891163	overview
43891361	overview
43895152	overview
43895219	overview
43895509	overview
43895982	overview
43896631	overview
43897657	overview
43901083	abstract
43910294	abstract
43910294	alternative theories
43910294	causes of global warming
43910294	climate models
43910294	destabilisation of ocean currents
43910294	effects
43910294	effects on ecosystems
43910294	environmental refugees
43910294	external links
43910294	financial effects
43910294	greenhouse gas emissions
43910294	impact on glaciers
43910294	issues
43910294	mitigating and adapting to global warming
43910294	other
43910294	other theories
43910294	overview
43910294	possible beneficial effects
43910294	pre-human global warming
43910294	public controversy
43910294	references
43910294	relation to global dimming
43910294	see also
43910294	spread of disease
43910294	warming of the earth
43910316	abstract
43910316	alternative theories
43910316	causes of global warming
43910316	climate models
43910316	destabilisation of ocean currents
43910316	effects
43910316	effects on ecosystems
43910316	environmental refugees
43910316	external links
43910316	financial effects
43910316	greenhouse gas emissions
43910316	impact on glaciers
43910316	issues
43910316	mitigating and adapting to global warming
43910316	other
43910316	other theories
43910316	overview
43910316	possible beneficial effects
43910316	pre-human global warming
43910316	public controversy
43910316	references
43910316	relation to global dimming
43910316	see also
43910316	spread of disease
43910316	warming of the earth
44052071	abstract
44052071	overview
44052739	abstract
44052739	overview
44099917	other
44103201	impact on glaciers
44165205	other
44201360	external links
44201360	other
44201430	external links
44201430	scientific
44201899	other
44207075	greenhouse gas emissions
44211295	greenhouse gas emissions
44350652	other
44467211	climate models
44467211	pre-human global warming
44645228	other
44660501	other
44665979	other
44684804	see also
44685498	see also
44763944	references
44763961	references
44772962	other
44772962	scientific
44773004	other
44773004	scientific
44917590	mitigating and adapting to global warming
44921990	mitigating and adapting to global warming
44931011	other
44931011	references
44931011	scientific
44931011	see also
44931029	other
44931029	references
44931029	scientific
44931029	see also
44962851	abstract
44962851	climate models
44962851	other
44962851	possible beneficial effects
44962851	references
44962851	scientific
44962851	see also
44962995	abstract
44962995	climate models
44962995	other
44962995	possible beneficial effects
44962995	references
44962995	scientific
44962995	see also
45008192	abstract
45008249	abstract
45123449	abstract
45123449	alternative theories
45123449	causes of global warming
45123449	climate models
45123449	destabilisation of ocean currents
45123449	effects
45123449	effects on ecosystems
45123449	environmental refugees
45123449	financial effects
45123449	greenhouse gas emissions
45123449	impact on glaciers
45123449	issues
45123449	mitigating and adapting to global warming
45123449	other
45123449	other theories
45123449	overview
45123449	possible beneficial effects
45123449	pre-human global warming
45123449	public controversy
45123449	references
45123449	relation to global dimming
45123449	scientific
45123449	see also
45123449	spread of disease
45123449	warming of the earth
45123511	abstract
45123511	alternative theories
45123511	causes of global warming
45123511	climate models
45123511	destabilisation of ocean currents
45123511	effects
45123511	effects on ecosystems
45123511	environmental refugees
45123511	financial effects
45123511	greenhouse gas emissions
45123511	impact on glaciers
45123511	issues
45123511	mitigating and adapting to global warming
45123511	other
45123511	other theories
45123511	overview
45123511	possible beneficial effects
45123511	pre-human global warming
45123511	public controversy
45123511	references
45123511	relation to global dimming
45123511	scientific
45123511	see also
45123511	spread of disease
45123511	warming of the earth
45124187	''''''it is caused by the aliens''''''
45124187	overview
45124207	''''''it is caused by the aliens''''''
45124207	overview
45124210	''''''it is caused by the aliens''''''
45124210	overview
45124244	''''''it is caused by the aliens''''''
45124244	overview
45152783	overview
45152948	overview
45164244	abstract
45164244	alternative theories
45164244	causes of global warming
45164244	climate models
45164244	financial effects
45164244	global warming
45164244	greenhouse gas emissions
45164244	mitigating and adapting to global warming
45164244	other
45164244	overview
45164244	possible beneficial effects
45164244	references
45164244	scientific
45164244	see also
45164244	warming of the earth
45164339	abstract
45164339	alternative theories
45164339	causes of global warming
45164339	climate models
45164339	financial effects
45164339	global warming
45164339	greenhouse gas emissions
45164339	mitigating and adapting to global warming
45164339	other
45164339	overview
45164339	possible beneficial effects
45164339	references
45164339	scientific
45164339	see also
45164339	warming of the earth
45164733	abstract
45164851	abstract
45165363	abstract
45165363	overview
45165599	abstract
45165599	overview
45240059	greenhouse gas emissions
45251303	other
45262458	alternative theories
45262858	other
45271418	abstract
45271418	overview
45271504	abstract
45271504	overview
45314785	abstract
45314785	alternative theories
45314785	causes of global warming
45314785	climate models
45314785	destabilisation of ocean currents
45314785	effects
45314785	effects on ecosystems
45314785	environmental refugees
45314785	financial effects
45314785	greenhouse gas emissions
45314785	impact on glaciers
45314785	issues
45314785	mitigating and adapting to global warming
45314785	other
45314785	other theories
45314785	overview
45314785	possible beneficial effects
45314785	pre-human global warming
45314785	public controversy
45314785	references
45314785	relation to global dimming
45314785	scientific
45314785	see also
45314785	spread of disease
45314785	warming of the earth
45314789	abstract
45314789	alternative theories
45314789	causes of global warming
45314789	climate models
45314789	destabilisation of ocean currents
45314789	effects
45314789	effects on ecosystems
45314789	environmental refugees
45314789	financial effects
45314789	greenhouse gas emissions
45314789	impact on glaciers
45314789	issues
45314789	mitigating and adapting to global warming
45314789	other
45314789	other theories
45314789	overview
45314789	possible beneficial effects
45314789	pre-human global warming
45314789	public controversy
45314789	references
45314789	relation to global dimming
45314789	scientific
45314789	see also
45314789	spread of disease
45314789	warming of the earth
45332160	abstract
45332160	alternative theories
45332160	causes of global warming
45332160	climate models
45332160	destabilisation of ocean currents
45332160	effects
45332160	effects on ecosystems
45332160	environmental refugees
45332160	financial effects
45332160	greenhouse gas emissions
45332160	impact on glaciers
45332160	issues
45332160	mitigating and adapting to global warming
45332160	other
45332160	other theories
45332160	overview
45332160	possible beneficial effects
45332160	pre-human global warming
45332160	public controversy
45332160	references
45332160	relation to global dimming
45332160	scientific
45332160	see also
45332160	spread of disease
45332160	warming of the earth
45332206	abstract
45332206	alternative theories
45332206	causes of global warming
45332206	climate models
45332206	destabilisation of ocean currents
45332206	effects
45332206	effects on ecosystems
45332206	environmental refugees
45332206	financial effects
45332206	greenhouse gas emissions
45332206	impact on glaciers
45332206	issues
45332206	mitigating and adapting to global warming
45332206	other
45332206	other theories
45332206	overview
45332206	possible beneficial effects
45332206	pre-human global warming
45332206	public controversy
45332206	references
45332206	relation to global dimming
45332206	scientific
45332206	see also
45332206	spread of disease
45332206	warming of the earth
45523782	mitigating and adapting to global warming
45538327	other
45564168	mitigating and adapting to global warming
45615981	alternative theories
45615981	causes of global warming
45615981	climate models
45615981	destabilisation of ocean currents
45615981	effects
45615981	effects on ecosystems
45615981	environmental refugees
45615981	financial effects
45615981	greenhouse gas emissions
45615981	impact on glaciers
45615981	issues
45615981	mitigating and adapting to global warming
45615981	other
45615981	other theories
45615981	overview
45615981	possible beneficial effects
45615981	pre-human global warming
45615981	public controversy
45615981	references
45615981	relation to global dimming
45615981	scientific
45615981	see also
45615981	spread of disease
45615981	warming of the earth
45616086	alternative theories
45616086	causes of global warming
45616086	climate models
45616086	destabilisation of ocean currents
45616086	effects
45616086	effects on ecosystems
45616086	environmental refugees
45616086	financial effects
45616086	greenhouse gas emissions
45616086	impact on glaciers
45616086	issues
45616086	mitigating and adapting to global warming
45616086	other
45616086	other theories
45616086	overview
45616086	possible beneficial effects
45616086	pre-human global warming
45616086	public controversy
45616086	references
45616086	relation to global dimming
45616086	scientific
45616086	see also
45616086	spread of disease
45616086	warming of the earth
45639366	possible beneficial effects
45639553	possible beneficial effects
45675451	alternative theories
45676294	overview
45676740	alternative theories
45676740	overview
45677271	alternative theories
45682773	alternative theories
45689967	alternative theories
45694167	alternative theories
45715519	other
45724464	see also
45742813	alternative theories
45744941	abstract
45744941	headline text
45744980	abstract
45744980	headline text
45745062	abstract
45745062	headline text
45745157	abstract
45745157	headline text
45793276	abstract
45793276	overview
45793276	warming of the earth
45793404	abstract
45793404	overview
45793404	warming of the earth
45807619	other
45807778	other
45831078	alternative theories
45835764	other
45838433	other
45848350	other
45848350	scientific
45969442	alternative theories
45996931	overview
46011806	overview
46026958	alternative theories
46061763	abstract
46061763	public controversy
46061774	abstract
46061774	public controversy
46079008	abstract
46079008	alternative theories
46079008	causes of global warming
46079008	climate models
46079008	destabilisation of ocean currents
46079008	effects
46079008	effects on ecosystems
46079008	environmental refugees
46079008	financial effects
46079008	greenhouse gas emissions
46079008	impact on glaciers
46079008	issues
46079008	mitigating and adapting to global warming
46079008	other
46079008	other theories
46079008	overview
46079008	possible beneficial effects
46079008	pre-human global warming
46079008	public controversy
46079008	references
46079008	relation to global dimming
46079008	scientific
46079008	see also
46079008	spread of disease
46079008	warming of the earth
46079035	abstract
46079035	alternative theories
46079035	causes of global warming
46079035	climate models
46079035	destabilisation of ocean currents
46079035	effects
46079035	effects on ecosystems
46079035	environmental refugees
46079035	financial effects
46079035	greenhouse gas emissions
46079035	impact on glaciers
46079035	issues
46079035	mitigating and adapting to global warming
46079035	other
46079035	other theories
46079035	overview
46079035	possible beneficial effects
46079035	pre-human global warming
46079035	public controversy
46079035	references
46079035	relation to global dimming
46079035	scientific
46079035	see also
46079035	spread of disease
46079035	warming of the earth
46104594	impact on glaciers
46110952	abstract
46110991	abstract
46117474	impact on glaciers
46121222	destabilisation of ocean currents
46121222	destabilization of ocean currents
46141575	destabilisation of ocean currents
46141575	destabilization of ocean currents
46177453	causes of global warming
46177453	greenhouse gas emissions
46177781	causes of global warming
46177781	greenhouse gas emissions
46201855	alternative theories
46201855	causes of global warming
46201855	greenhouse gas emissions
46201855	other theories
46201901	alternative theories
46201901	causes of global warming
46201901	greenhouse gas emissions
46201901	other theories
46202343	greenhouse gas emissions
46202413	greenhouse gas emissions
46205869	climate models
46205916	climate models
46225887	other
46225975	other
46317460	abstract
46317460	alternative theories
46317460	causes of global warming
46317460	climate models
46317460	destabilisation of ocean currents
46317460	effects
46317460	effects on ecosystems
46317460	environmental refugees
46317460	financial effects
46317460	greenhouse gas emissions
46317460	headline text
46317460	impact on glaciers
46317460	issues
46317460	mitigating and adapting to global warming
46317460	other
46317460	other theories
46317460	overview
46317460	possible beneficial effects
46317460	pre-human global warming
46317460	public controversy
46317460	references
46317460	relation to global dimming
46317460	scientific
46317460	see also
46317460	spread of disease
46317460	warming of the earth
46317619	abstract
46317619	alternative theories
46317619	causes of global warming
46317619	climate models
46317619	destabilisation of ocean currents
46317619	effects
46317619	effects on ecosystems
46317619	environmental refugees
46317619	financial effects
46317619	greenhouse gas emissions
46317619	headline text
46317619	impact on glaciers
46317619	issues
46317619	mitigating and adapting to global warming
46317619	other
46317619	other theories
46317619	overview
46317619	possible beneficial effects
46317619	pre-human global warming
46317619	public controversy
46317619	references
46317619	relation to global dimming
46317619	scientific
46317619	see also
46317619	spread of disease
46317619	warming of the earth
46362151	abstract
46362224	abstract
46442705	see also
46477154	pre-human global warming
46479171	abstract
46479774	abstract
46518189	abstract
46518212	abstract
46518605	abstract
46519921	abstract
46553260	abstract
46553260	external links
46553260	scientific
46665854	abstract
46665854	alternative theories
46665854	causes of global warming
46665854	climate models
46665854	destabilisation of ocean currents
46665854	effects
46665854	effects on ecosystems
46665854	environmental refugees
46665854	external links
46665854	financial effects
46665854	greenhouse gas emissions
46665854	impact on glaciers
46665854	issues
46665854	mitigating and adapting to global warming
46665854	other
46665854	other theories
46665854	overview
46665854	possible beneficial effects
46665854	pre-human global warming
46665854	public controversy
46665854	references
46665854	relation to global dimming
46665854	see also
46665854	spread of disease
46665854	warming of the earth
46665998	abstract
46665998	alternative theories
46665998	causes of global warming
46665998	climate models
46665998	destabilisation of ocean currents
46665998	effects
46665998	effects on ecosystems
46665998	environmental refugees
46665998	external links
46665998	financial effects
46665998	greenhouse gas emissions
46665998	impact on glaciers
46665998	issues
46665998	mitigating and adapting to global warming
46665998	other
46665998	other theories
46665998	overview
46665998	possible beneficial effects
46665998	pre-human global warming
46665998	public controversy
46665998	references
46665998	relation to global dimming
46665998	see also
46665998	spread of disease
46665998	warming of the earth
46680454	environmental refugees
46709967	abstract
46824438	abstract
46824438	alternative theories
46824438	causes of global warming
46824438	climate models
46824438	destabilisation of ocean currents
46824438	effects
46824438	effects on ecosystems
46824438	environmental refugees
46824438	external links
46824438	financial effects
46824438	greenhouse gas emissions
46824438	impact on glaciers
46824438	issues
46824438	mitigating and adapting to global warming
46824438	other
46824438	other theories
46824438	overview
46824438	possible beneficial effects
46824438	pre-human global warming
46824438	public controversy
46824438	references
46824438	relation to global dimming
46824438	see also
46824438	spread of disease
46824438	warming of the earth
46824465	abstract
46824465	alternative theories
46824465	causes of global warming
46824465	climate models
46824465	destabilisation of ocean currents
46824465	effects
46824465	effects on ecosystems
46824465	environmental refugees
46824465	external links
46824465	financial effects
46824465	greenhouse gas emissions
46824465	impact on glaciers
46824465	issues
46824465	mitigating and adapting to global warming
46824465	other
46824465	other theories
46824465	overview
46824465	possible beneficial effects
46824465	pre-human global warming
46824465	public controversy
46824465	references
46824465	relation to global dimming
46824465	see also
46824465	spread of disease
46824465	warming of the earth
46869734	see also
46908699	abstract
46908699	environmental refugees
46908699	see also
46912631	abstract
46912631	environmental refugees
46912631	see also
46953877	abstract
46953877	climate change
46953877	government response to global warming
46953877	historical warming of the earth
46953877	overview
46953877	projected increases in temperature
46953877	the minority position
46953877	the role of anthropogenic greenhouse gases
46953877	warming of the earth
46955933	mike t likes little boys!
46955933	mike t loves midgets!
46955933	mitigating and adapting to global warming
46955933	the minority (alberto pacheco)position
46955933	the minority position
46956004	mike t likes little boys!
46956004	mike t loves midgets!
46956004	mitigating and adapting to global warming
46956004	the minority (alberto pacheco)position
46956004	the minority position
46956182	causes of global warming
46956182	causes of mike t"s child molesting cases
46956220	causes of global warming
46956220	causes of mike t"s child molesting cases
46966340	abstract
46968969	abstract
46998067	other
47050749	abstract
47050749	greenhouse gas emissions
47050749	greenhouse gases in the atmosphere
47050749	mitigating and adapting to global warming
47050749	pre-human global warming
47050749	projected increases in temperature
47050749	public controversy
47050749	resposes to global warming
