article_id	talk_page_id	talk_page	thread_id	thread_title
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12441	== Image copyright problem with Image:UNFCCC Logo.svg ==
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12444	== &quot;Scientific&quot; Body? ==
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12461	== Incomplete Information ==
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12464	== Criticism/Praise ==
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12466	== Edit IPCC infobox / template ==
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12468	== Landsea section? ==
15030	12278435	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_5	12470	== Debate over value of a statistical life ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12473	== These articles related to global change are a mess ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12479	== Recent reverts over &quot;scientific&quot; body ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12496	== Edit warring ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12505	== Use of Non-Peer Reviewed Sources and the Himalayan Glaciers ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12524	== Re Himalaya Glaciers ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12539	== A hierarchical approach probably makes sense ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12549	== Edit summaries on consensus ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12553	== Membership ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12557	== Article probation ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12577	=== Protection level ===
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12590	== Article must Report that IPCC is Widely Criticized ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12602	=== Possible Sources for Criticism Section ===
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12606	=== Criticism section: broad (methodology/process/legitimacy) or narrow? ===
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12614	== 1RR ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12616	== IPCC only using P-R stuff? ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12668	== Objection ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12686	== BOLD suspended? ==
15030	25788850	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_6	12694	== Problems with a recent edit by Marknutley ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12718	== Himal: next problem ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12744	== Moving on ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12751	== IPs etc ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12754	== Article cleanup templates ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12758	== Including criticism from NIPCC ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12837	=== ArbCom Remedies ===
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12858	== Broken reference ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12890	== Unsourced text in 'Physical modeling debate' section ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12893	=== Broken Ref ===
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12896	=== We need discussion &amp; resolution of the self described &quot;Scientific&quot; vs. &quot;Advocacy&quot; characterization ===
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12906	== Time to readd himalaya glacier info? ==
15030	26075996	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_7	12952	===A new source and some choice quotes from it===
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	12969	== Glaciergate ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	12975	== Full protection ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	12977	== More IPCC blunders, per Times of London ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	12981	== This error was one of five &quot;glaring&quot; errors ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13009	== RfC: What does [[WP:DUE]] indicate regarding errors in an IPCC report? ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13012	=== Section for comments from uninvolved editors only ===
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13019	=== Section for comments from involved editors ===
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13044	=== Grossly biased ===
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13082	===Progress of this RFC===
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13084	== 2035/2350? ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13099	== i want to add this image to the 2001 report section ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13109	== New criticism - from Indian government ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13121	== Africagate! ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13137	== Article still claims AR4 is based on peer-reviewed literature ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13141	== Need link to Expert Review Comments ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13144	== Rv: why ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13154	== Rv: why ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13175	== The Booker reference and the IPCC's Third Assessment Report ==
15030	26319958	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_8	13202	== Alarmist subsection ==
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13209	== Booker and &quot;non-expert fringe positions&quot; ==
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13210	===Editor opinions on Booker===
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13247	===Sources about Booker's book===
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13249	===Sources about hockey stick graph controversy===
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13255	===Booker's notability as a journalist and if his book is a RS===
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13256	====Sources====
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13259	====Discussion on Booker====
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13305	====Questionable source  with a bad reputation for fact-checking and accuracy====
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13322	==== Content Again ====
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13351	===== IPCC errors ... Addressing Undue =====
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13370	== How many staff members does the IPCC have? ==
15030	26679475	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_9	13375	== Booker's sources ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13412	== Violations of WP:CIVIL/WP:NPV re: Booker ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13440	== Neutral tone in hockey stick section ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13443	== Paper / article ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13445	== An acceptable HS reference? ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13456	== Reform suggestions ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13459	== Add [[NYT]] link: [http://www.nytimes.com/2010/03/03/science/earth/03climate.html?em] ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13461	== Add link [http://online.wsj.com/article/SB10001424052748704188104575083681319834978.html?KEYWORDS=Rajendra] from [[WSJ]] &quot;Push to Oversimplify at Climate Panel&quot; ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13463	== Poor reference ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13465	== Rv: why ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13484	== Voodoo science ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13490	== North African Agriculture ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13493	== Why is this quote right after headline title - IPCC criticism. ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13497	== Errors-but-OK ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13511	== IPCC Politico-Scientific? ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13514	== Add quote from Guardian to Hockey Stick section? ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13535	== Removal of Section ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13542	== Request For Comment ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13544	===Comments By Uninvolved Users===
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13545	===Comments By Involved Users===
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13561	== This is of interest ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13596	== Of rather more interest ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13598	== This is of interest ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13605	== Now this is very very interesting ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13627	== A whole new gate ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13635	== Economist Critique ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13642	== InterAcademy Council report ==
15030	26730938	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_10	13681	== Calls for resignation of IPCC chief ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13697	== Myles Allen ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13699	== Source request ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13706	== A CONVENIENT LIE ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13709	== Criticism Section ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13711	== &quot;The global warming scare was fun while it lasted, but the joke's over.&quot; ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13714	== &quot;Systemic bias&quot;  section ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13777	== Request for clarification filed ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13781	== Signatories. ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13783	== openletterfromscientists.com is a spoof site now ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13786	=== Vincent Gray Criticsm ===
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13789	== IPCC WG3 and Greenpeace report ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13822	== Citations have broken links ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13825	== Not a scientific body ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13840	== More than a scientific body ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13843	== IPCC citations ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13845	== potential resource, new report ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13855	== Ken Caldirea resigns from AR5, criticizes outcomes of AR4 ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13861	== Style etc. edits ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13865	== Problem with citation format? ==
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13890	=== Convenience break 2 ===
15030	30183964	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_11	13897	=== (Convenience break) ===
15030	38447442	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_12	13919	== POV on the citation subpage ==
15030	38447442	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_12	13926	== Views of scientists ==
15030	38447442	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_12	13928	== New IPCC report urging [[adaptation to global warming]], looking for exact report ... ? ==
15030	38447442	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_12	13930	== Wikipedia:Verifiability ==
15030	38447442	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_12	13947	== Purpose and procedures ==
15030	38447442	Talk:Intergovernmental_Panel_on_Climate_Change/Archive_12	13949	== Comparing the past IPCC model projections to the actual observed data? ==
15030	59397	Talk:Intergovernmental_Panel_on_Climate_Change	13964	== Summary of the TAR ==
15030	59397	Talk:Intergovernmental_Panel_on_Climate_Change	13966	== Seven underestimations ==
15030	59397	Talk:Intergovernmental_Panel_on_Climate_Change	13970	== UN ==
15030	59397	Talk:Intergovernmental_Panel_on_Climate_Change	13973	== Section on AR4 ==
15030	59397	Talk:Intergovernmental_Panel_on_Climate_Change	13975	== Experts ==
15030	59397	Talk:Intergovernmental_Panel_on_Climate_Change	13977	== Comments on the lead ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	13993	== POV Fork ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	14027	== Source ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	14032	== Technical question ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	14037	== This wikipedia article is very valid! ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	14040	== Climate change exaggerators ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	14048	== Let's Stick to Science ==
12534466	13116787	Talk:Climate_change_denial/Archive_1	14056	== &quot;NPOV&quot; rewrite of intro ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14061	== Conspiracy theory category ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14080	== Global Warming Hysteria ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14087	== Holocaust deniers ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14131	== Definition of Deny ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14139	== My opinion ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14152	== Origins of the &quot;denial industry&quot; ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14169	== Monbiot ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14181	== NPOV tag ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14185	== Pernicious demonization campaign ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14187	== Coining of the term &quot;Climate change denier&quot; ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14208	== Effect of climate change denial (1) ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14210	== Criticism section ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14228	== Effect of climate denial ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14237	== Focusing on ExxonMobil ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14240	== Chronology ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14243	== The first paragraph ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14246	== Double Standard ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14255	== Crit section either needs to be immediately improved or deleted ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14281	== First Two Sections ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14285	== Skepticism sentence ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14290	== Holocaust denial analogy revisited ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14308	== Self-criticism or merely criticism? ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14317	== Creation of the category denialism ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14324	== Removal of Christoff and Goodman referances ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14326	== 'Denial and Deception' Referance ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14328	== Missing Referance ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14332	== Terminology / Holocaust denial analogy section ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14381	== External Link Removed ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14396	== Newsweek vs Newsweek ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14401	== Category: Denialism ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14429	== Holocaust denial analogy (side note) ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14436	== Introduction ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14440	== Effect of Climate Change ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14454	== Sandbox for Holocaust Section ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14464	== Origins of the 'Denial Machine' ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14476	== Hockey stick graph ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14490	== &quot;Denial Industry&quot; verses the &quot;Denial Machine&quot; ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14494	== Fox News makes comment about denying climate change... ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14497	== Cross-Posting Information ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14500	== One so-called denier's response ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14511	== Fox News' Brit Hume in denial ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14517	== Bit on Dick Cheney ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14545	== Category: Denialism Redux ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14550	== Effect of Climate Change Denial (2) ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14556	== Jeffrey Salmon ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14574	== Denialism in the introduction ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14601	== Dick Cheney ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14615	== Invoking the C option ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14619	== Blocked Users ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14632	== White wash attempt again ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14637	== Refs needed ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14641	== POV: environmental propaganda ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14654	== &quot;Op-Ed commentators&quot; ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14684	== Ellen Goodman ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14703	== Introducing denialism in the introduction ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14713	== Wrong sources 1,2,3,4 ==
12534466	13116788	Talk:Climate_change_denial/Archive_2	14721	== References ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14724	== Article is hopelessly POV and out of date ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14737	== Use of quotes ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14744	== Litmus Test Article ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14747	== Public/Private sector denial ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14765	== Protection ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14770	== Archive? ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14774	== Comment ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14787	== Like counting how many angels can dance on the head of a pin ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14799	== Protection re: denialism ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14842	== Denialism references ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14845	====Sub categories====
12534466	13544520	Talk:Climate_change_denial/Archive_3	14854	===Denialism in Newspapers/Magazines===
12534466	13544520	Talk:Climate_change_denial/Archive_3	14869	== The Cult of Man Made Global Warming ==
12534466	13544520	Talk:Climate_change_denial/Archive_3	14874	== Critique of the references ==
12534466	14281123	Talk:Climate_change_denial/Archive_4	14892	== Another attempt at compromise ==
12534466	14281123	Talk:Climate_change_denial/Archive_4	14893	===Proposal 1===
12534466	14281123	Talk:Climate_change_denial/Archive_4	14911	===Proposal 2===
12534466	14281123	Talk:Climate_change_denial/Archive_4	14938	===Proposal 3===
12534466	14281123	Talk:Climate_change_denial/Archive_4	14978	== Denialism Redux ==
12534466	14281123	Talk:Climate_change_denial/Archive_4	15006	== Pointless exercises abound ==
12534466	15069481	Talk:Climate_change_denial/Archive_5	15046	== Balanced Coverage, a story with two sides? ==
12534466	15287675	Talk:Climate_change_denial/Archive_6	15065	== The word is &quot;heresy&quot; not &quot;denial&quot; ==
12534466	15287675	Talk:Climate_change_denial/Archive_6	15068	== Addition to &quot;see also&quot; ==
12534466	15287675	Talk:Climate_change_denial/Archive_6	15070	== Article half complete at best ==
12534466	15287675	Talk:Climate_change_denial/Archive_6	15082	== Wikipedia's Credibility ==
12534466	16756672	Talk:Climate_change_denial/Archive_7	15086	== Semi-protect ==
12534466	16756672	Talk:Climate_change_denial/Archive_7	15089	== Opening sentence ==
12534466	17136322	Talk:Climate_change_denial/Archive_8	15094	== Climate change alarmism ==
12534466	17136322	Talk:Climate_change_denial/Archive_8	15107	== Just having an article like this is propoganda ==
12534466	17136322	Talk:Climate_change_denial/Archive_8	15112	== Wikiproject Earth ==
12534466	17253032	Talk:Climate_change_denial/Archive_9	15115	== The title is not appropritely neutral. ==
12534466	17253032	Talk:Climate_change_denial/Archive_9	15119	== Silly revert war over nature of term denialism ==
12534466	18453686	Talk:Climate_change_denial/Archive_10	15140	== Why is this page still unmarked? ==
12534466	18453686	Talk:Climate_change_denial/Archive_10	15143	== Needs section on Kivalina lawsuit ==
12534466	18453687	Talk:Climate_change_denial/Archive_11	15157	== This is an EXTREMELY biased article ==
12534466	19097608	Talk:Climate_change_denial/Archive_12	15185	== Suggested minor, non-controversial changes ==
12534466	19097608	Talk:Climate_change_denial/Archive_12	15188	== Nomination for merger with Global Warming Controversy ==
12534466	19097608	Talk:Climate_change_denial/Archive_12	15204	== Disproportion ==
12534466	19166428	Talk:Climate_change_denial/Archive_13	15211	== &quot;See also&quot; section ==
12534466	19166428	Talk:Climate_change_denial/Archive_13	15218	== POV ==
12534466	19166428	Talk:Climate_change_denial/Archive_13	15220	== OR tags in the lead ==
12534466	19166428	Talk:Climate_change_denial/Archive_13	15222	== &quot;Proven instances&quot; ==
12534466	19166428	Talk:Climate_change_denial/Archive_13	15233	== Reliable Sources ==
12534466	19166428	Talk:Climate_change_denial/Archive_13	15245	== Bot report : Found duplicate references ! ==
12534466	20523388	Talk:Climate_change_denial/Archive_14	15248	== Changes to lead ==
12534466	20523388	Talk:Climate_change_denial/Archive_14	15258	== if holocaust denial is anti-semetic??? ==
12534466	21051743	Talk:Climate_change_denial/Archive_15	15266	== Newsweek ==
12534466	21051743	Talk:Climate_change_denial/Archive_15	15269	== POV ==
12534466	21485615	Talk:Climate_change_denial/Archive_16	15273	== Smear Tactics ==
12534466	21485615	Talk:Climate_change_denial/Archive_16	15277	== This article is a highly interesting op ed and peice of original research ==
12534466	21485615	Talk:Climate_change_denial/Archive_16	15290	== problem with ancillary info re cheney ==
12534466	21485615	Talk:Climate_change_denial/Archive_16	15294	== characterization of quote ==
12534466	21485615	Talk:Climate_change_denial/Archive_16	15297	== Character assassination and misrepresentation of fact ==
12534466	23150544	Talk:Climate_change_denial/Archive_17	15300	== just a silly concept ==
12534466	23150544	Talk:Climate_change_denial/Archive_17	15316	== Nomination for pov-check ==
12534466	23150544	Talk:Climate_change_denial/Archive_17	15321	== denial? ==
12534466	23937998	Talk:Climate_change_denial/Archive_18	15325	== &quot;Climate change denial&quot; as a cudgel-word ==
12534466	23938000	Talk:Climate_change_denial/Archive_19	15336	== Suggestion for new text ==
12534466	23938000	Talk:Climate_change_denial/Archive_19	15339	== gallop poll ==
12534466	23938000	Talk:Climate_change_denial/Archive_19	15343	== This article could become neutral ==
12534466	23938000	Talk:Climate_change_denial/Archive_19	15348	== Friendly Notice ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15351	== Globalise ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15354	== add [http://www.abc.net.au/news/stories/2009/11/07/2736006.htm?section=justin Climate change deniers 'gambling the future' (Lateline)] ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15357	== many more, examples [http://www.abc.net.au/news/stories/2009/11/06/2735769.htm Rudd wages war on Coalition climate deniers] ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15359	== Suggest adding [[:Category:Global Campaign for Climate Action]] ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15363	== evidence ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15368	== Add [http://www.reuters.com/article/gwmEnergy/idUS343035023720091109 Is the U.S. News Media Failing to Do Its Job on Climate Change?] ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15371	== Use of the term, &quot;bad faith&quot; in the introductory paragraph ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15378	== High-strung tone in the debate ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15382	== additions to discussion ==
12534466	25342301	Talk:Climate_change_denial/Archive_22	15386	== NPOV Tag? ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15390	== {{tl|POV}} ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15409	== Lede still has problems, needs cites ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15413	== progress report ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15418	== ExxonSecrets.org ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15423	== '''Move:''' Balancing Page ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15429	== Biased? Of course.... ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15433	== AEI paragraph ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15445	== Attribution ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15447	== fixing refs; ongoing process ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15449	== &quot;disinformation&quot; ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15457	== Reversion of multiple edits removing off-topic and adding topical material ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15460	== This section for any rmvs done by Ling.Nut ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15469	== &quot;Possible effects&quot; and [[WP:UNDUE]] ==
12534466	25672157	Talk:Climate_change_denial/Archive_23	15476	== BLP and other concerns ==
